term,b0,b1,b1prior,count,political,demPolitical,repPolitical,interPartyPolitical,nWords,totCount,demCount,repCount,totCandN,demIncN,repIncN,demCandN,repCandN,maxCandN,secondCandN,maxGap,maxGap2ndRatio,maxToTotalMinusMaxRatio,outlierCapped,maxDemCandN,secondDemCandN,maxDemGap,maxDemGap2ndRatio,maxDemToTotalMinusMaxRatio,outlierCappedDem,maxRepCandN,secondRepCandN,maxRepGap,maxRepToTotalMinusMaxRatio,maxRepGap2ndRatio,outlierCappedRep,bParty,tParty,bDemRCCount,tDemRCCount,bRepRCCount,tRepRCCount,numChar
helped_shape,-1.02,-1.93,0,34,1,0,1,0,2,112,78,34,100,51,22,69,31,3,2,1,0.5,0.028,0,2,2,0,0,0.026,0,3,2,1,0.097,0.5,0,-0.04,-0.9,0.73,1.8,-1.921,-3.01,12
million_cares,0.06,-2.25,0,93,1,1,1,0,2,162,69,93,91,46,38,48,43,26,5,21,4.2,0.191,1,5,3,2,0.667,0.078,0,26,5,21,0.388,4.2,1,0.11,1.55,1.47,3.79,-2.247,-5.35,13
productive_discussion,-0.09,-1.49,0,93,1,1,1,0,2,148,55,93,78,30,41,33,45,15,6,9,1.5,0.113,0,6,6,0,0,0.122,0,15,6,9,0.192,1.5,0,0.36,3.56,1.73,3.97,-1.406,-4.29,21
work_deliver,-0.16,-1.9,0,75,1,0,1,0,2,139,64,75,99,37,35,53,46,11,9,2,0.222,0.086,0,5,2,3,1.5,0.085,0,11,9,2,0.172,0.222,0,0.27,3.55,0.81,1.78,-1.488,-3.95,12
families_workers,0.12,-1.04,0,184,1,0,1,0,2,488,303,184,237,128,69,152,84,16,13,3,0.231,0.034,0,13,7,6,0.857,0.045,0,16,9,7,0.095,0.778,0,0.1,0.61,0.12,0.64,-0.968,-4.01,16
fbi_director,-3.79,1.59,0,130,1,0,1,0,2,226,87,130,138,46,29,64,68,14,6,8,1.333,0.066,0,3,3,0,0,0.036,0,14,6,8,0.121,1.333,0,0.16,2.49,-0.36,-0.96,1.294,3.14,12
director_wray,-4.19,1.88,0,72,1,0,1,0,2,130,56,72,87,30,28,41,44,7,4,3,0.75,0.057,0,4,3,1,0.333,0.077,0,7,4,3,0.108,0.75,0,0.2,3.36,-0.18,-0.4,1.535,3.57,13
general_flynn,-2.94,1.25,0,261,1,0,1,0,2,271,7,261,102,2,30,7,93,20,14,6,0.429,0.08,0,1,1,0,0,0.167,0,20,14,6,0.083,0.429,0,0.45,5.04,-0.64,-0.32,1.159,3.28,13
relief_help,-0.19,-1.58,0,81,1,0,1,0,2,267,183,81,181,93,56,119,60,6,5,1,0.2,0.023,0,6,5,1,0.2,0.034,0,4,3,1,0.052,0.333,0,-0.03,-0.38,0.25,1,-1.526,-4.22,11
china_accountable,-0.62,0.57,0,640,1,0,1,1,2,705,62,640,233,23,108,35,195,49,24,25,1.042,0.075,1,5,4,1,0.25,0.088,0,49,24,25,0.083,1.042,1,2.12,10.16,0.3,0.64,0.508,3.26,17
purple_heart,0.06,-0.6,0,308,1,1,1,0,2,645,334,308,327,110,122,156,168,20,20,0,0,0.032,0,20,20,0,0,0.064,0,8,6,2,0.027,0.333,0,0.48,3.01,1.27,6.4,-0.633,-3.01,12
local_governments,0.93,-1.43,0,360,1,1,1,0,2,1799,1422,360,509,217,104,346,154,33,28,5,0.179,0.019,0,33,28,5,0.179,0.024,0,20,11,9,0.059,0.818,0,-1.85,-5.06,0.58,6.45,-1.288,-6.83,17
support_local,0.43,-0.91,0,488,1,1,1,0,2,1240,744,488,567,170,120,314,247,21,18,3,0.167,0.017,0,21,18,3,0.167,0.029,0,10,8,2,0.021,0.25,0,0.02,0.1,1.17,8.12,-0.962,-4.74,13
legislation_introduced,0.77,-1.97,0,152,1,1,1,0,2,307,154,152,159,86,60,93,65,16,11,5,0.455,0.055,0,6,6,0,0,0.041,0,16,11,5,0.118,0.455,0,0.4,3.17,0.97,3.74,-1.742,-6.85,22
thank_incredible,0.18,-1.55,0,160,1,0,1,0,2,455,277,160,247,84,54,159,81,15,10,5,0.5,0.034,0,10,8,2,0.25,0.037,0,15,9,6,0.103,0.667,0,0.22,1.72,0.54,2.21,-1.411,-4.88,16
energy_producers,-2.44,1.11,0,134,1,0,1,0,2,135,1,134,32,1,25,1,31,29,23,6,0.261,0.274,0,1,0,1,0,0,0,29,23,6,0.276,0.261,0,0.69,3.55,-3.78,-1.05,0.956,3.4,16
indian_country,-0.95,-1.64,0,48,1,1,1,0,2,365,317,48,74,37,13,56,18,40,36,4,0.111,0.123,0,40,36,4,0.111,0.144,0,9,7,2,0.231,0.286,0,-0.6,-1.75,-0.63,-3.35,-1.914,-3.33,14
across_border,-3.94,2.14,0,141,1,0,1,0,2,230,86,141,153,43,46,62,88,16,8,8,1,0.075,0,8,4,4,1,0.103,0,16,6,10,0.128,1.667,0,0.37,3.74,-0.8,-2.02,1.734,5.31,13
im_joining,-1.42,0.9,0,281,1,0,1,0,2,908,627,281,259,150,69,181,78,60,52,8,0.154,0.071,0,60,52,8,0.154,0.106,0,44,21,23,0.186,1.095,1,-0.1,-0.23,-0.33,-2.64,0.778,4.09,10
wide_range,-0.39,-1.77,0,74,1,0,1,0,2,182,100,74,140,50,44,77,57,5,4,1,0.25,0.028,0,4,4,0,0,0.042,0,5,4,1,0.072,0.25,0,0.12,2.16,0.93,2.55,-1.677,-3.92,10
construction_projects,-0.25,-1.98,0,63,1,0,1,0,2,181,117,63,126,68,35,83,42,6,6,0,0,0.034,0,6,5,1,0.2,0.054,0,6,3,3,0.105,1,0,0.02,0.28,-0.05,-0.15,-1.756,-4.13,21
water_infrastructure,1.22,-2.4,0,163,1,1,1,0,2,430,267,163,177,90,62,110,67,26,19,7,0.368,0.064,0,19,16,3,0.188,0.077,0,26,13,13,0.19,1,0,0.15,0.7,1.31,6.48,-2.418,-9.66,20
hear_directly,-0.19,-1.29,0,116,1,1,1,0,2,478,360,116,234,127,55,160,72,24,20,4,0.2,0.053,0,24,20,4,0.2,0.071,0,8,7,1,0.074,0.143,0,-0.37,-1.98,1.43,8.17,-1.184,-3.78,13
positive_step,-0.5,-1.49,0,73,1,0,1,0,2,146,73,73,110,45,42,59,51,7,5,2,0.4,0.05,0,4,3,1,0.333,0.058,0,7,5,2,0.106,0.4,0,0.16,2.68,0.04,0.09,-1.381,-3.45,13
health_services,0.46,-2.51,0,84,1,0,1,0,2,499,410,84,276,148,42,219,54,10,9,1,0.111,0.02,0,10,9,1,0.111,0.025,0,6,5,1,0.077,0.2,0,-0.45,-3.71,0.47,2.78,-2.287,-6.22,15
americans_work,-1.68,1.33,0,474,1,0,1,1,2,807,330,474,408,137,122,194,211,31,12,19,1.583,0.04,0,8,7,1,0.143,0.025,0,31,12,19,0.07,1.583,0,0.96,4.84,0,0,1.25,6.9,14
appropriations_subcommittee,2.43,-5.04,0,100,1,0,1,0,2,162,62,100,44,21,17,26,18,22,20,2,0.1,0.157,0,10,9,1,0.111,0.192,0,22,20,2,0.282,0.1,0,0.38,2.08,0.55,1.33,-4.991,-15.79,27
support_military,-0.18,-1.35,0,132,1,1,1,0,2,252,119,132,178,50,57,89,88,7,6,1,0.167,0.029,0,4,3,1,0.333,0.035,0,7,6,1,0.056,0.167,0,0.33,4.54,1.33,3.59,-1.203,-3.8,16
fight_freedom,-2.19,1.15,0,301,1,0,1,1,2,447,142,301,253,59,71,106,143,51,23,28,1.217,0.129,1,4,3,1,0.333,0.029,0,51,23,28,0.204,1.217,1,0.7,4.81,-0.02,-0.07,0.986,4.05,13
im_continuing,-0.49,-1.67,0,54,1,1,1,0,2,126,72,54,78,46,24,51,27,15,7,8,1.143,0.135,0,7,6,1,0.167,0.108,0,15,4,11,0.385,2.75,0,0.15,1.64,1.28,3.44,-1.353,-3.31,13
senate_committee,-0.71,-1.89,0,57,1,0,1,0,2,107,48,57,78,26,21,34,42,10,5,5,1,0.103,0,10,3,7,2.333,0.263,0,5,4,1,0.096,0.25,0,0.11,1.69,0.19,0.4,-1.612,-3.17,16
defense_nation,-0.49,-1.28,0,88,1,1,1,0,2,150,62,88,104,37,48,42,62,9,5,4,0.8,0.064,0,3,3,0,0,0.051,0,9,5,4,0.114,0.8,0,0.23,3.17,1.31,3.2,-1.36,-3.58,14
judge_coney,1.02,-0.71,0,683,1,0,1,0,2,768,83,683,228,37,121,51,175,47,41,6,0.146,0.065,0,7,6,1,0.167,0.092,0,47,41,6,0.074,0.146,0,2.9,7.98,-1.12,-2.83,-0.642,-4.92,11
condolences_family,-0.07,-0.84,0,318,1,0,1,0,2,898,577,318,437,149,92,259,176,23,12,11,0.917,0.026,0,12,11,1,0.091,0.021,0,23,11,12,0.078,1.091,0,-0.43,-2.57,-0.37,-2.28,-0.847,-3.41,18
entire_community,0.41,-2,0,128,1,0,1,0,2,398,269,128,228,114,50,156,71,13,12,1,0.083,0.034,0,9,7,2,0.286,0.035,0,13,12,1,0.113,0.083,0,-0.08,-0.6,0.55,2.58,-1.838,-5.89,16
urge_colleagues,0.33,-1.3,0,163,1,1,1,0,2,405,241,163,194,118,71,119,74,19,12,7,0.583,0.049,0,9,8,1,0.125,0.039,0,19,12,7,0.132,0.583,0,0.17,1.03,0.75,3.8,-1.285,-5.17,15
need_hear,-5.49,2.64,0,92,1,0,1,0,2,342,241,92,244,75,24,164,74,10,9,1,0.111,0.03,0,10,9,1,0.111,0.043,0,5,4,1,0.057,0.25,0,-0.1,-1.28,-0.15,-0.51,2.261,4.1,9
jobs_economic,-0.41,-1.22,0,100,1,0,1,0,2,183,82,100,131,40,55,64,66,7,7,0,0,0.04,0,5,4,1,0.25,0.065,0,7,7,0,0.075,0,0,0.27,3.94,1.24,2.91,-1.341,-3.72,13
trillion_dollar,-4.04,2.26,0,175,1,1,1,0,2,336,142,175,211,47,44,107,94,9,8,1,0.125,0.028,0,5,3,2,0.667,0.036,0,9,8,1,0.054,0.125,0,0.34,3.87,-1.17,-3.09,2.053,5.98,15
challenges_covid,-0.68,-1.82,0,52,1,1,1,0,2,108,56,52,65,27,26,36,29,11,10,1,0.1,0.113,0,10,3,7,2.333,0.217,0,11,6,5,0.268,0.833,0,0.01,0.21,3.09,6.1,-2.033,-3.8,16
joined_senate,-0.24,-2.07,0,51,1,0,1,0,2,101,50,51,60,29,26,32,28,10,6,4,0.667,0.11,0,4,4,0,0,0.087,0,10,6,4,0.244,0.667,0,0.14,1.97,0.55,1.24,-1.867,-4.24,13
behavioral_health,0.45,-2.33,0,105,1,0,1,0,2,284,179,105,119,60,29,82,37,27,15,12,0.8,0.105,0,14,8,6,0.75,0.085,0,27,15,12,0.346,0.8,0,0.02,0.14,0.34,1.25,-2.093,-6.08,17
substance_abuse,0.69,-1.68,0,258,1,1,1,0,2,520,258,258,257,101,76,158,96,65,15,50,3.333,0.143,1,8,7,1,0.143,0.032,0,65,15,50,0.337,3.333,1,0.38,2.66,1.17,4.92,-1.614,-6.66,15
remain_committed,0.05,-0.96,0,190,1,1,1,0,2,607,417,190,274,138,86,169,105,14,13,1,0.077,0.024,0,14,13,1,0.077,0.035,0,12,8,4,0.067,0.5,0,-0.29,-1.62,0.85,5.12,-1.021,-4.05,16
information_click,-0.3,-1.68,0,65,1,1,1,0,2,123,58,65,69,30,31,34,35,15,10,5,0.5,0.139,0,10,6,4,0.667,0.208,0,15,6,9,0.3,1.5,0,0.21,2.11,2.47,5.54,-1.506,-3.89,17
voted_favor,-0.28,-1.26,0,126,1,0,1,0,2,336,207,126,201,81,52,117,81,17,13,4,0.308,0.053,0,17,13,4,0.308,0.089,0,5,4,1,0.041,0.25,0,-0.15,-1.15,0.32,1.26,-1.418,-4.09,11
rural_urban,-0.75,-2.21,0,33,1,0,1,0,2,134,99,33,92,34,18,71,20,6,4,2,0.5,0.047,0,4,4,0,0,0.042,0,6,4,2,0.222,0.5,0,0.01,0.27,0.31,0.71,-2.38,-3.73,11
prescription_drug,0.52,-1.66,0,157,1,1,1,0,2,441,281,157,220,86,67,137,80,29,29,0,0,0.07,0,29,27,2,0.074,0.115,0,29,13,16,0.227,1.231,0,0.34,1.64,1.15,4.95,-1.538,-5.95,17
nuclear_waste,-0.59,-2.1,0,36,1,1,1,0,2,202,162,36,50,19,12,31,16,27,19,8,0.421,0.154,0,27,19,8,0.421,0.2,0,6,5,1,0.2,0.2,0,-0.12,-0.73,1.21,4.39,-1.898,-3.56,13
promises_made,-2.04,0.91,0,291,1,0,1,1,2,405,113,291,236,51,69,87,148,17,10,7,0.7,0.044,0,4,4,0,0,0.037,0,17,10,7,0.062,0.7,0,0.55,5.75,0.24,0.68,0.848,3.09,13
american_women,-0.8,-1.51,0,70,1,0,1,0,2,327,253,70,193,109,26,142,47,11,8,3,0.375,0.035,0,11,8,3,0.375,0.045,0,8,5,3,0.129,0.6,0,-0.39,-3.53,-0.11,-0.51,-1.463,-3.08,14
federal_lands,-0.57,-1.84,0,48,1,0,1,0,2,107,58,48,66,25,21,37,28,10,7,3,0.429,0.103,0,4,4,0,0,0.074,0,10,7,3,0.263,0.429,0,0.15,2.18,0.59,1.28,-1.602,-3.43,13
public_lands,1.42,-1.77,0,413,1,0,1,0,2,2028,1614,413,291,158,57,218,72,100,83,17,0.205,0.052,0,100,74,26,0.351,0.066,1,83,29,54,0.252,1.862,1,-1.65,-2.2,0.23,2.48,-1.811,-10.2,12
water_resources,-0.59,-1.09,0,107,1,0,1,0,2,271,162,107,125,72,37,86,37,45,12,33,2.75,0.199,1,12,9,3,0.333,0.08,0,45,11,34,0.726,3.091,1,-0.16,-1.21,0.61,2.29,-1.277,-3.37,15
ensuring_access,-0.89,-1.78,0,39,1,1,1,0,2,137,98,39,113,58,28,81,32,4,3,1,0.333,0.03,0,3,3,0,0,0.032,0,4,3,1,0.114,0.333,0,-0.03,-0.55,1.62,4.32,-1.682,-3.04,15
improve_public,-0.58,-2.87,0,25,1,0,1,0,2,164,138,25,120,62,15,99,20,5,5,0,0,0.031,0,5,5,0,0,0.038,0,4,2,2,0.19,1,0,-0.16,-2.69,0.31,0.97,-2.617,-3.71,14
loved_seeing,-0.48,-3.09,0,48,1,1,1,0,2,136,88,48,104,29,15,65,39,3,3,0,0,0.023,0,3,3,0,0,0.035,0,3,3,0,0.067,0,0,-0.01,-0.16,1.52,3.24,-2.753,-3.83,12
healthcare_services,-0.4,-1.23,0,98,1,1,1,0,2,414,315,98,228,110,57,166,61,14,10,4,0.4,0.035,0,14,10,4,0.4,0.047,0,6,5,1,0.065,0.2,0,-0.19,-1.56,0.63,3.17,-1.233,-3.53,19
quality_life,-0.03,-1.35,0,259,1,0,1,0,2,724,451,259,368,102,64,224,137,27,24,3,0.125,0.039,0,27,24,3,0.125,0.064,0,13,6,7,0.053,1.167,0,0.06,0.54,0.59,2.55,-1.276,-4.26,12
quality_care,0.65,-1.44,0,268,1,1,1,0,2,713,445,268,334,131,92,201,133,26,14,12,0.857,0.038,0,26,13,13,1,0.062,0,14,13,1,0.055,0.077,0,0.21,1.35,0.54,3.02,-1.347,-6.11,12
appropriations_process,-0.16,-1.92,0,58,1,0,1,0,2,115,57,58,65,33,30,34,31,9,9,0,0,0.085,0,9,6,3,0.5,0.188,0,9,4,5,0.184,1.25,0,0.15,1.81,0.64,1.58,-1.844,-4.51,22
robust_funding,-0.72,-3.12,0,13,1,0,1,0,2,118,105,13,68,54,9,59,9,8,5,3,0.6,0.073,0,8,5,3,0.6,0.082,0,4,2,2,0.444,1,0,-0.23,-3.33,-0.35,-1.12,-2.69,-3.31,14
funding_program,-0.2,-1.73,0,72,1,0,1,0,2,126,54,72,91,39,39,46,45,8,4,4,1,0.068,0,2,2,0,0,0.038,0,8,4,4,0.125,1,0,0.19,2.98,0.9,1.95,-1.734,-4.44,15
program_provides,-0.54,-1.54,0,72,1,0,1,0,2,200,128,72,149,82,47,93,56,5,4,1,0.25,0.026,0,5,3,2,0.667,0.041,0,4,3,1,0.059,0.333,0,-0.07,-1.07,0.7,2.46,-1.453,-3.46,16
provides_critical,-0.48,-1.83,0,49,1,0,1,0,2,169,120,49,126,74,38,85,41,8,5,3,0.6,0.05,0,8,5,3,0.6,0.071,0,3,2,1,0.065,0.5,0,-0.13,-1.78,0.79,2.66,-2.081,-4.26,17
helps_keep,-0.82,-1.99,0,47,1,0,1,0,2,124,74,47,99,46,22,62,34,5,3,2,0.667,0.042,0,3,2,1,0.5,0.042,0,5,3,2,0.119,0.667,0,0.01,0.15,0.82,2.04,-1.767,-3.11,10
emergency_services,-0.52,-2.27,0,37,1,1,1,0,2,149,107,37,112,59,25,79,30,4,4,0,0,0.028,0,4,4,0,0,0.039,0,3,3,0,0.088,0,0,-0.08,-1.35,1.22,3.64,-2.166,-3.87,18
helps_ensure,-0.41,-1.97,0,47,1,0,1,0,2,132,85,47,91,50,31,58,33,5,5,0,0,0.039,0,5,5,0,0,0.062,0,3,3,0,0.068,0,0,-0.01,-0.15,0.69,1.96,-1.997,-4.17,12
families_children,-0.66,-1.39,0,83,1,0,1,0,2,429,345,83,266,133,41,200,65,9,6,3,0.5,0.021,0,9,6,3,0.5,0.027,0,4,3,1,0.051,0.333,0,-0.43,-4.16,-0.21,-1.14,-1.242,-3.03,17
border_patrol,-2.55,1.86,0,542,1,0,1,0,2,827,276,542,306,86,71,137,163,35,28,7,0.25,0.044,0,13,11,2,0.182,0.049,0,35,28,7,0.069,0.25,0,0.89,4.45,-0.29,-1.31,1.562,8.01,13
patrol_agents,-4.12,2.4,0,158,1,0,1,0,2,210,51,158,120,33,38,44,75,16,9,7,0.778,0.082,0,3,2,1,0.5,0.062,0,16,9,7,0.113,0.778,0,0.5,5.13,-0.86,-1.72,2.009,6.39,13
crisis_border,-0.72,1.02,0,691,1,0,1,0,2,977,279,691,344,116,148,149,191,33,22,11,0.5,0.035,0,10,10,0,0,0.037,0,33,22,11,0.05,0.5,0,2.65,10.2,-0.25,-1.24,0.922,7.11,13
border_security,-1.49,1.36,0,712,1,1,1,1,2,863,144,712,345,54,121,85,255,25,19,6,0.316,0.03,0,9,9,0,0,0.067,0,25,19,6,0.036,0.316,0,1.99,9.07,1.86,5.84,1.205,7.67,15
safe_reliable,-0.84,-1.78,0,37,1,0,1,0,2,116,79,37,88,45,30,57,31,5,4,1,0.25,0.045,0,5,4,1,0.25,0.068,0,3,3,0,0.088,0,0,0.01,0.3,0.71,1.76,-1.82,-3.3,13
usd20_billion,-0.59,-1.96,0,45,1,0,1,0,2,115,67,45,89,28,29,49,38,6,4,2,0.5,0.055,0,6,4,2,0.5,0.098,0,4,2,2,0.098,1,0,0.13,3.24,-0.88,-1.64,-1.714,-3.44,13
centers_across,-0.29,-2.37,0,40,1,0,1,0,2,117,77,40,90,50,30,59,31,5,4,1,0.25,0.045,0,5,4,1,0.25,0.069,0,3,2,1,0.081,0.5,0,0.01,0.17,0.85,2.31,-2.354,-4.49,14
incredibly_proud,0.04,-1.75,0,118,1,0,1,0,2,383,264,118,224,84,53,148,75,20,9,11,1.222,0.055,0,20,9,11,1.222,0.082,0,7,6,1,0.063,0.167,0,-0.03,-0.25,0.46,1.89,-1.636,-4.8,16
energy_efficiency,1.58,-4.28,0,73,1,0,1,0,2,282,207,73,126,79,13,107,18,27,18,9,0.5,0.106,0,12,10,2,0.2,0.062,0,27,18,9,0.587,0.5,0,0.01,0.04,-0.23,-0.99,-3.441,-9.14,17
federal_govt,-0.18,-1.47,0,132,1,0,1,0,2,353,214,132,187,70,35,110,72,21,19,2,0.105,0.063,0,21,6,15,2.5,0.109,0,19,6,13,0.168,2.167,0,0.16,1.1,0.21,0.88,-1.152,-3.63,12
colleagues_support,-0.07,-1.32,0,107,1,0,1,0,2,285,178,107,177,107,61,115,62,11,7,4,0.571,0.04,0,7,5,2,0.4,0.041,0,11,6,5,0.115,0.833,0,-0.01,-0.09,0.4,1.67,-1.384,-4.44,18
dc_state,-5.7,2.46,0,28,1,0,1,0,2,136,107,28,109,55,16,87,21,4,4,0,0,0.03,0,4,4,0,0,0.039,0,3,3,0,0.12,0,0,-0.06,-1.23,-0.82,-2.12,2.197,3.16,8
clean_energy,0.61,-1.26,0,253,1,0,1,0,2,2150,1883,253,453,187,70,357,91,102,91,11,0.121,0.05,0,102,91,11,0.121,0.057,0,27,24,3,0.119,0.125,0,-1.67,-2.72,-0.01,-0.15,-1.22,-5.77,12
ribbon_cutting,-0.16,-0.83,0,184,1,1,1,0,2,341,155,184,195,77,81,93,101,10,9,1,0.111,0.03,0,9,8,1,0.125,0.062,0,10,8,2,0.057,0.25,0,0.44,3.74,0.99,3.77,-0.8,-3.15,14
affordable_reliable,-0.95,-1.45,0,47,1,1,1,0,2,116,69,47,87,46,28,55,32,6,4,2,0.5,0.055,0,4,4,0,0,0.062,0,6,3,3,0.146,1,0,-0.01,-0.15,1.28,3.11,-1.653,-3.14,19
pleased_join,-0.19,-1.21,0,115,1,0,1,0,2,267,152,115,136,72,52,79,57,9,8,1,0.125,0.035,0,8,8,0,0,0.056,0,9,8,1,0.085,0.125,0,0.03,0.25,0.64,2.48,-1.305,-4.09,12
proud_help,0.51,-1.88,0,134,1,1,1,0,2,476,342,134,212,124,56,143,69,15,13,2,0.154,0.033,0,15,13,2,0.154,0.046,0,9,7,2,0.072,0.286,0,-0.25,-1.43,1.77,10.09,-1.759,-6.18,10
resources_communities,-0.48,-3.61,0,16,1,0,1,0,2,147,131,16,103,69,9,91,12,8,4,4,1,0.058,0,8,4,4,1,0.065,0,3,2,1,0.231,0.5,0,-0.27,-4.18,0.17,0.55,-3.599,-4.07,21
service_providers,0.04,-2.89,0,43,1,0,1,0,2,164,119,43,118,57,22,87,29,9,8,1,0.125,0.058,0,8,4,4,1,0.072,0,9,4,5,0.265,1.25,0,-0.02,-0.3,0.91,2.75,-2.429,-4.78,17
tools_need,0.49,-1.56,0,213,1,1,1,0,2,556,342,213,260,130,77,167,92,41,20,21,1.05,0.08,1,20,17,3,0.176,0.062,0,41,6,35,0.238,5.833,1,-0.04,-0.24,1.38,7.58,-1.475,-5.83,10
provide_safe,-0.5,-1.89,0,57,1,0,1,0,2,147,87,57,125,56,35,76,47,3,3,0,0,0.021,0,3,2,1,0.5,0.036,0,3,3,0,0.056,0,0,0.06,1.3,-0.09,-0.23,-1.734,-3.69,12
improve_water,-0.15,-2.34,0,42,1,0,1,0,2,108,66,42,71,36,27,44,27,6,4,2,0.5,0.059,0,4,4,0,0,0.065,0,6,3,3,0.167,1,0,0.07,1.2,1.02,2.57,-2.263,-4.71,13
water_quality,-0.46,-1.19,0,106,1,1,1,0,2,301,193,106,163,75,35,114,47,18,12,6,0.5,0.064,0,12,8,4,0.5,0.066,0,18,9,9,0.205,1,0,0.12,0.94,0.91,3.49,-1.037,-3.09,13
proud_community,-0.66,-2.15,0,43,1,1,1,0,2,179,136,43,132,57,26,94,38,5,4,1,0.25,0.029,0,5,4,1,0.25,0.038,0,3,2,1,0.075,0.5,0,-0.1,-1.71,1.36,4.06,-2.289,-3.87,15
across_community,-0.83,-1.98,0,32,1,1,1,0,2,178,146,32,79,43,16,61,18,20,18,2,0.111,0.127,0,20,18,2,0.111,0.159,0,6,5,1,0.231,0.2,0,-0.21,-1.36,2.36,8.16,-1.925,-3.28,16
unique_challenges,0.06,-1.91,0,82,1,1,1,0,2,241,158,82,165,80,47,107,57,7,6,1,0.167,0.03,0,7,6,1,0.167,0.046,0,4,4,0,0.051,0,0,0.06,0.71,1.16,4.24,-1.85,-5.06,17
challenges_face,0.25,-1.87,0,130,1,1,1,0,2,486,344,130,280,117,59,187,91,10,10,0,0,0.021,0,10,8,2,0.25,0.03,0,9,4,5,0.074,1.25,0,-0.12,-1.13,0.88,4.14,-1.805,-5.55,15
pleased_hear,-0.74,-1.32,0,59,1,0,1,0,2,111,52,59,81,35,34,42,39,7,5,2,0.4,0.067,0,5,2,3,1.5,0.106,0,7,4,3,0.135,0.75,0,0.16,2.65,0.6,1.3,-1.289,-3.02,12
fitting_tribute,-0.53,-2.11,0,42,1,0,1,0,2,100,58,42,73,33,24,45,28,7,5,2,0.4,0.075,0,3,3,0,0,0.055,0,7,5,2,0.2,0.4,0,0.08,1.48,0.72,1.59,-1.781,-3.52,15
introduced_bipartisan,0.63,-1.57,0,173,1,1,1,0,2,619,446,173,212,130,73,137,75,27,24,3,0.125,0.046,0,24,22,2,0.091,0.057,0,27,8,19,0.185,2.375,0,-0.1,-0.42,1.92,12.5,-1.373,-5.97,21
nuclear_energy,0.74,-1.87,0,158,1,1,1,0,2,204,45,158,64,12,31,24,39,28,18,10,0.556,0.159,0,11,7,4,0.571,0.324,0,28,18,10,0.215,0.556,0,0.72,3.71,2.85,4.02,-1.863,-7.21,14
strong_bipartisan,-0.18,-1.94,0,55,1,1,1,0,2,174,118,55,119,75,38,80,38,7,6,1,0.167,0.042,0,6,4,2,0.5,0.054,0,7,5,2,0.146,0.4,0,-0.05,-0.6,0.95,3.19,-1.853,-4.46,17
bipartisan_effort,0.28,-1.31,0,172,1,1,1,0,2,498,324,172,255,122,89,147,106,18,10,8,0.8,0.038,0,18,10,8,0.8,0.059,0,8,4,4,0.049,1,0,-0.05,-0.3,1.85,9.98,-1.35,-5.19,17
X100th_anniversary,0.11,-1.08,0,212,1,1,1,0,2,554,337,212,348,150,90,219,126,7,6,1,0.167,0.013,0,6,5,1,0.2,0.018,0,7,6,1,0.034,0.167,0,0.03,0.25,0.67,3.4,-1.068,-4.24,18
womens_suffrage,0.11,-1.5,0,121,1,0,1,0,2,267,145,121,151,60,52,85,65,18,13,5,0.385,0.072,0,9,6,3,0.5,0.066,0,18,13,5,0.175,0.385,0,0.31,2.29,0.33,1.16,-1.275,-4.45,15
gender_equality,-0.56,-3.48,0,17,1,0,1,0,2,248,227,17,172,97,8,157,12,8,5,3,0.6,0.033,0,8,5,3,0.6,0.037,0,3,2,1,0.214,0.5,0,-0.36,-5.27,0.13,0.51,-3.197,-3.71,15
speaking_now,-0.28,-1.94,0,62,1,0,1,0,2,118,53,62,67,21,17,36,28,19,7,12,1.714,0.192,0,7,5,2,0.4,0.152,0,19,7,12,0.442,1.714,0,0.26,2.49,-0.85,-1.74,-1.462,-3.65,12
reducing_emissions,-0.73,-1.62,0,49,1,0,1,0,2,127,78,49,89,41,25,59,30,6,4,2,0.5,0.05,0,3,3,0,0,0.04,0,6,4,2,0.14,0.5,0,0.1,1.72,-0.46,-1.08,-1.455,-3.11,18
help_prevent,0.87,-1.55,0,276,1,1,1,0,2,946,663,276,392,188,116,247,141,52,15,37,2.467,0.058,1,52,15,37,2.467,0.085,1,12,10,2,0.045,0.2,0,-0.42,-2.03,0.46,3.57,-1.478,-7.08,12
health_support,-0.47,-2.38,0,36,1,0,1,0,2,169,132,36,114,63,16,92,21,11,5,6,1.2,0.07,0,5,4,1,0.25,0.039,0,11,2,9,0.44,4.5,0,-0.06,-0.79,0.7,2.26,-2.078,-3.77,14
full_senate,0.79,-2.55,0,106,1,0,1,0,2,161,54,106,77,24,35,28,48,9,9,0,0,0.059,0,5,4,1,0.25,0.102,0,9,9,0,0.093,0,0,0.42,4.24,-0.21,-0.49,-2.226,-7.12,11
energy_innovation,0.77,-3.43,0,52,1,1,1,0,2,147,94,52,91,55,22,64,26,14,7,7,1,0.105,0,7,4,3,0.75,0.08,0,14,6,8,0.368,1.333,0,0.03,0.3,1.05,3.12,-3.091,-7.15,17
reduce_emissions,-0.22,-1.76,0,71,1,0,1,0,2,301,228,71,146,75,30,107,37,10,9,1,0.111,0.034,0,10,9,1,0.111,0.046,0,9,6,3,0.145,0.5,0,-0.05,-0.4,0.28,1.2,-1.606,-4.15,16
