term,b0,b1,b1prior,count,party,political,demPolitical,repPolitical,interPartyPolitical,nWords,totCount,demCount,repCount,totCandN,demIncN,repIncN,demCandN,repCandN,maxCandN,secondCandN,maxGap,maxGap2ndRatio,maxToTotalMinusMaxRatio,outlierCapped,maxDemCandN,secondDemCandN,maxDemGap,maxDemGap2ndRatio,maxDemToTotalMinusMaxRatio,outlierCappedDem,maxRepCandN,secondRepCandN,maxRepGap,maxRepToTotalMinusMaxRatio,maxRepGap2ndRatio,outlierCappedRep,bParty,tParty,bDemRCCount,tDemRCCount,bRepRCCount,tRepRCCount,numChar
lives_stake,-2.06,-0.95,0,380,D,1,1,0,1,2,428,380,46,232,105,15,196,34,31,8,23,2.875,0.078,1,31,8,23,2.875,0.089,1,4,3,1,0.095,0.333,0,-0.42,-3.93,-0.73,-3.55,-0.617,-0.97,11
action_protect,-1.44,-0.68,0,386,D,1,1,0,1,2,498,386,110,289,154,59,207,80,11,8,3,0.375,0.023,0,11,8,3,0.375,0.029,0,4,3,1,0.038,0.333,0,-0.37,-3.27,-0.56,-3.23,-0.27,-0.8,14
black_men,-1.82,-1.03,0,665,D,1,1,0,1,2,872,665,197,336,130,7,250,78,32,19,13,0.684,0.038,0,32,19,13,0.684,0.051,0,11,11,0,0.059,0,0,-0.9,-5.04,-1.16,-6.24,-0.167,-0.24,9
black_america,-3.23,-1.32,0,252,D,1,1,0,1,2,435,252,176,174,63,0,131,38,44,18,26,1.444,0.113,1,18,13,5,0.385,0.077,0,44,15,29,0.333,1.933,1,-0.37,-6.07,-1.65,-4.87,0,0,13
meaningful_change,-3.2,-1.17,0,153,D,1,1,0,1,2,175,153,22,127,66,7,111,16,11,8,3,0.375,0.067,0,11,8,3,0.375,0.077,0,4,2,2,0.222,1,0,-0.2,-3.64,-1,-3.04,-1.915,-1.47,17
died_covid,-2.53,-1.02,0,291,D,1,1,0,1,2,372,291,72,216,80,5,171,39,10,9,1,0.111,0.028,0,10,8,2,0.25,0.036,0,9,8,1,0.143,0.125,0,-0.45,-4.93,-1.08,-4.12,-3.789,-2.47,10
black_lives,-3.68,-2.18,0,456,D,1,1,0,1,2,621,456,157,284,80,3,214,64,24,12,12,1,0.04,0,24,10,14,1.4,0.056,0,12,11,1,0.083,0.091,0,-0.44,-4.88,-2.24,-8.44,-1.494,-0.87,11
many_black,-3.44,-1.68,0,213,D,1,1,0,1,2,267,213,47,170,73,3,138,26,6,6,0,0,0.023,0,6,6,0,0,0.029,0,6,6,0,0.146,0,0,-0.31,-4.77,-1.6,-5.43,-0.356,-0.19,10
unarmed_black,-3.65,-1.51,0,147,D,1,1,0,1,2,169,147,19,108,52,0,95,11,7,6,1,0.167,0.043,0,7,5,2,0.4,0.05,0,6,2,4,0.462,2,0,-0.25,-4.85,-1.58,-4.34,0,0,13
killed_police,-3.18,-1.58,0,242,D,1,1,0,1,2,296,242,36,169,74,4,140,25,14,10,4,0.4,0.05,0,10,7,3,0.429,0.043,0,4,4,0,0.125,0,0,-0.34,-4.33,-1.44,-5.33,-0.198,-0.13,13
justice_breonna,-4.38,-1.86,0,108,D,1,1,0,1,2,120,108,11,91,39,0,80,10,5,5,0,0,0.043,0,5,5,0,0,0.049,0,2,1,1,0.222,1,0,-0.17,-3.82,-1.96,-4.45,0,0,15
racism_police,-3.73,-1.39,0,105,D,1,1,0,1,2,118,105,11,91,52,1,80,10,5,3,2,0.667,0.044,0,5,3,2,0.667,0.05,0,2,1,1,0.222,1,0,-0.21,-5.2,-1.5,-3.73,-1.807,-0.49,13
anti_lgbtq,-3.79,-1.48,0,166,D,1,1,0,1,2,173,166,6,90,43,0,84,5,21,10,11,1.1,0.138,0,21,10,11,1.1,0.145,0,2,1,1,0.5,1,0,-0.19,-3.81,-1.45,-3.69,0,0,10
national_debt,-0.69,1.95,0,293,D,1,1,1,1,2,707,293,402,260,44,75,107,146,67,39,28,0.718,0.105,1,67,15,52,3.467,0.296,1,39,19,20,0.107,1.053,0,0.76,5.63,1.95,5.24,1.973,7.98,13
americans_trump,-2.91,-1.1,0,155,D,1,1,0,1,2,216,155,52,150,73,6,106,36,8,7,1,0.143,0.038,0,8,4,4,1,0.054,0,7,4,3,0.156,0.75,0,-0.27,-4.31,-1.02,-3.4,0.031,0.03,15
trumps_racist,-4.45,-2.16,0,103,D,1,1,0,1,2,103,103,0,68,41,0,68,0,5,4,1,0.25,0.051,0,5,4,1,0.25,0.051,0,0,0,0,0,0,0,-0.18,-3.28,-1.87,-5.06,0,0,13
fleeing_violence,-2.68,-1.39,0,211,D,1,1,0,1,2,212,211,1,116,91,1,115,1,8,7,1,0.143,0.039,0,8,7,1,0.143,0.039,0,1,0,1,0,0,0,-0.48,-5.13,-1.2,-5.27,-1.808,-0.63,16
racial_disparities,-1.84,-1.04,0,421,D,1,1,0,1,2,444,421,23,195,108,9,180,15,16,12,4,0.333,0.037,0,16,12,4,0.333,0.04,0,4,2,2,0.211,1,0,-0.75,-5.15,-0.92,-5.16,-0.711,-0.89,18
pay_gap,-2.37,-1.06,0,275,D,1,1,0,1,2,284,275,7,153,94,1,146,5,14,9,5,0.556,0.052,0,14,9,5,0.556,0.054,0,3,1,2,0.75,2,0,-0.43,-4.4,-0.78,-3.49,-3.9,-1.1,7
hold_trump,-3.32,-1.27,0,117,D,1,1,0,1,2,122,117,3,91,64,0,86,3,5,4,1,0.25,0.043,0,5,4,1,0.25,0.045,0,1,1,0,0.5,0,0,-0.25,-5.22,-1.21,-3.57,0,0,10
raise_wages,-1.97,-0.76,0,244,D,1,1,0,1,2,275,244,27,148,96,14,124,20,13,7,6,0.857,0.05,0,13,7,6,0.857,0.056,0,4,3,1,0.174,0.333,0,-0.5,-4.72,-0.79,-3.53,-1.892,-2.78,11
reproductive_health,-2.51,-1.08,0,293,D,1,1,0,1,2,297,293,3,170,93,0,167,2,17,6,11,1.833,0.061,0,17,6,11,1.833,0.062,0,2,1,1,2,1,0,-0.46,-6.1,-1.01,-4.07,0,0,19
racial_economic,-5.12,-2.79,0,193,D,1,1,0,1,2,197,193,3,106,44,0,102,3,18,7,11,1.571,0.101,0,18,7,11,1.571,0.103,0,1,1,0,0.5,0,0,-0.18,-3.29,-2.52,-6.73,0,0,15
trump_abuse,-3.14,-1.11,0,112,D,1,1,0,1,2,120,112,4,76,48,1,69,4,8,7,1,0.143,0.071,0,8,7,1,0.143,0.077,0,1,1,0,0.333,0,0,-0.23,-3.34,-1.01,-3.03,553.63,0.01,11
public_transit,-1.65,-0.64,0,526,D,1,1,1,1,2,567,526,36,203,106,23,169,29,57,36,21,0.583,0.112,1,57,36,21,0.583,0.122,1,3,3,0,0.091,0,0,-0.63,-4.94,-0.64,-3.19,-2.032,-3.12,14
rights_civilrights,-4.05,-1.5,0,106,D,1,1,0,1,2,110,106,2,81,42,0,77,2,4,4,0,0,0.038,0,4,4,0,0,0.039,0,1,1,0,1,0,0,-0.16,-4.43,-1.53,-3.44,0,0,18
workers_stand,-3.65,-1.46,0,103,D,1,1,0,1,2,113,103,10,95,60,2,85,10,5,5,0,0,0.046,0,5,5,0,0,0.051,0,1,1,0,0.111,0,0,-0.21,-4.51,-1.39,-3.85,-2.315,-0.93,13
take_healthcare,-1.32,-0.79,0,689,D,1,1,0,1,2,736,689,39,302,149,12,272,26,20,15,5,0.333,0.028,0,20,15,5,0.333,0.03,0,9,3,6,0.3,2,0,-1.06,-6.26,-0.8,-5.06,-1.548,-2.48,15
justice_policing,-0.78,-0.65,0,680,D,1,1,0,1,2,710,680,23,263,185,15,241,18,25,20,5,0.25,0.036,0,25,20,5,0.25,0.038,0,3,2,1,0.15,0.5,0,-1.86,-8.51,-0.74,-5.66,-0.018,-0.02,16
police_accountability,-2.76,-1.08,0,195,D,1,1,0,1,2,201,195,6,130,75,3,124,6,14,8,6,0.75,0.075,0,14,8,6,0.75,0.077,0,1,1,0,0.2,0,0,-0.37,-4.34,-1.08,-3.83,-0.507,-0.26,21
food_housing,-3.61,-1.29,0,113,D,1,1,0,1,2,124,113,10,99,54,7,89,9,5,3,2,0.667,0.042,0,5,3,2,0.667,0.046,0,2,1,1,0.25,1,0,-0.16,-3.9,-1.45,-3.57,-1.916,-1.83,12
stand_solidarity,-2.13,-1.66,0,765,D,1,1,1,1,2,824,765,47,316,142,17,278,35,32,24,8,0.333,0.04,0,32,24,8,0.333,0.044,0,6,3,3,0.146,1,0,-0.96,-5.47,-1.43,-9.5,-2.071,-3.16,16
action_now,-0.83,-0.53,0,769,D,1,1,0,1,2,872,769,98,396,187,37,329,62,15,14,1,0.071,0.018,0,15,12,3,0.25,0.02,0,14,10,4,0.167,0.4,0,-1.13,-7.19,-0.44,-3.18,-0.098,-0.22,10
eviction_moratorium,-1.46,-0.57,0,379,D,1,1,0,1,2,393,379,11,184,121,5,173,8,9,8,1,0.125,0.023,0,9,8,1,0.125,0.024,0,3,2,1,0.375,0.5,0,-0.88,-7.11,-0.65,-3.41,-2.114,-1.62,19
safe_affordable,-2.2,-0.8,0,227,D,1,1,0,1,2,249,227,21,151,95,13,134,16,11,8,3,0.375,0.046,0,11,8,3,0.375,0.051,0,2,2,0,0.105,0,0,-0.39,-4.79,-0.75,-3.1,-1.812,-2.46,15
everyone_access,-2.23,-1.09,0,337,D,1,1,0,1,2,360,337,22,224,114,11,205,18,17,8,9,1.125,0.05,0,17,8,9,1.125,0.053,0,3,2,1,0.158,0.5,0,-0.53,-4.99,-0.95,-4.51,-0.807,-0.76,15
country_trump,-3.27,-1.62,0,227,D,1,1,0,1,2,282,227,46,192,80,7,145,40,8,8,0,0,0.029,0,8,8,0,0,0.037,0,3,2,1,0.07,0.5,0,-0.32,-4.65,-1.58,-5.57,-0.143,-0.12,13
balanced_budget,-0.67,5.98,0,34,D,1,1,1,1,2,190,34,152,108,8,24,29,76,13,9,4,0.444,0.073,0,3,2,1,0.5,0.097,0,13,9,4,0.094,0.444,0,0.2,3.64,5.47,3.86,3.693,6.24,15
right_wrongs,-3.95,-1.53,0,104,D,1,1,0,1,2,124,104,20,97,46,5,81,16,4,3,1,0.333,0.033,0,4,3,1,0.333,0.04,0,3,2,1,0.176,0.5,0,-0.14,-3.55,-1.46,-3.58,-0.98,-0.71,12
fight_trump,-3.77,-1.91,0,173,D,1,1,0,1,2,228,173,50,147,69,3,111,33,7,6,1,0.167,0.032,0,7,6,1,0.167,0.042,0,5,4,1,0.111,0.25,0,-0.27,-4.69,-1.88,-5.98,0.013,0.01,11
marginalized_communities,-3.01,-1.08,0,265,D,1,1,0,1,2,272,265,5,148,71,0,142,4,26,11,15,1.364,0.106,0,26,11,15,1.364,0.109,0,2,1,1,0.667,1,0,-0.28,-5.66,-0.99,-3.14,0,0,24
better_trump,-3.71,-1.49,0,206,D,1,1,0,1,2,254,206,28,173,51,1,132,26,14,7,7,1,0.058,0,14,7,7,1,0.073,0,2,2,0,0.077,0,0,-0.2,-4.19,-1.4,-3.8,-2.266,-0.65,12
interfere_elections,-2.01,-0.91,0,274,D,1,1,0,1,2,300,274,20,168,106,10,146,19,15,8,7,0.875,0.053,0,15,8,7,0.875,0.058,0,2,1,1,0.111,1,0,-0.55,-4.72,-0.88,-4.14,-1.394,-1.57,19
housing_education,-3.16,-1.28,0,204,D,1,1,0,1,2,221,204,4,136,64,2,127,3,14,6,8,1.333,0.068,0,14,5,9,1.8,0.074,0,2,1,1,1,1,0,-0.26,-4.48,-1.14,-3.7,0.118,0.07,17
bold_action,-2.18,-1.05,0,311,D,1,1,0,1,2,354,311,41,191,104,25,156,33,13,9,4,0.444,0.038,0,13,9,4,0.444,0.044,0,3,3,0,0.079,0,0,-0.39,-3.49,-1.01,-4.65,-0.751,-1.43,11
black_man,-2.7,-1.1,0,535,D,1,1,0,1,2,760,535,198,308,82,5,225,76,24,18,6,0.333,0.033,0,24,15,9,0.6,0.047,0,16,12,4,0.088,0.333,0,-0.38,-5.38,-1.13,-4.13,-1.049,-0.91,9
everyone_deserves,-1.57,-0.75,0,545,D,1,1,0,1,2,590,545,40,298,129,13,264,31,9,9,0,0,0.015,0,9,9,0,0,0.017,0,4,4,0,0.111,0,0,-0.74,-6.19,-0.64,-3.57,-1.94,-2.4,17
trump_abused,-2.27,-1.24,0,265,D,1,1,0,1,2,271,265,2,122,96,1,117,2,13,11,2,0.182,0.05,0,13,11,2,0.182,0.052,0,1,1,0,1,0,0,-0.68,-5.12,-1.21,-5.92,553.63,0.01,12
moral_clarity,-3.81,-1.54,0,143,D,1,1,0,1,2,150,143,4,87,42,2,81,3,17,10,7,0.7,0.128,0,17,10,7,0.7,0.135,0,2,1,1,1,1,0,-0.19,-3.77,-1.63,-4.14,-2.539,-1.24,13
living_poverty,-3.19,-1.48,0,189,D,1,1,0,1,2,210,189,21,136,69,0,121,15,18,5,13,2.6,0.094,0,18,5,13,2.6,0.105,0,3,3,0,0.167,0,0,-0.31,-3.19,-1.23,-4.44,0,0,14
demanding_justice,-3.8,-1.71,0,154,D,1,1,0,1,2,173,154,18,125,52,7,108,16,6,4,2,0.5,0.036,0,6,4,2,0.5,0.041,0,2,2,0,0.125,0,0,-0.18,-3.18,-1.65,-4.75,-1.98,-2.07,17
millions_families,-1.96,-0.84,0,275,D,1,1,0,1,2,318,275,34,188,113,16,157,27,13,9,4,0.444,0.043,0,13,9,4,0.444,0.05,0,5,3,2,0.172,0.667,0,-0.51,-4.81,-0.75,-3.59,-0.351,-0.49,17
economy_works,-1.75,-0.84,0,587,D,1,1,0,1,2,613,587,22,245,106,6,224,19,41,26,15,0.577,0.072,0,41,26,15,0.577,0.075,0,2,2,0,0.1,0,0,-0.62,-3.7,-0.59,-3.21,-0.031,-0.02,13
everyone_country,-3.72,-1.52,0,150,D,1,1,0,1,2,172,150,21,128,55,5,109,18,8,4,4,1,0.049,0,8,4,4,1,0.056,0,2,2,0,0.105,0,0,-0.17,-3.83,-1.34,-3.75,-0.752,-0.53,16
need_universal,-5.05,-2.32,0,256,D,1,1,0,1,2,261,256,3,139,37,0,134,3,15,14,1,0.071,0.061,0,15,14,1,0.071,0.062,0,1,1,0,0.5,0,0,-0.11,-3.08,-2.05,-4.45,0,0,14
daca_recipients,-1.95,-0.97,0,367,D,1,1,0,1,2,396,367,28,188,110,9,167,20,10,8,2,0.25,0.026,0,10,8,2,0.25,0.028,0,3,2,1,0.12,0.5,0,-0.69,-5.94,-0.98,-4.9,-1.425,-1.66,15
corporate_interests,-3.77,-2.02,0,421,D,1,1,0,1,2,450,421,19,219,67,2,199,14,20,19,1,0.053,0.047,0,20,19,1,0.053,0.05,0,3,3,0,0.188,0,0,-0.28,-3.75,-1.72,-6.09,-0.565,-0.24,19
expand_voting,-4.28,-1.87,0,121,D,1,1,0,1,2,125,121,4,84,45,2,80,4,5,5,0,0,0.042,0,5,5,0,0,0.043,0,1,1,0,0.333,0,0,-0.15,-3.19,-1.88,-4.46,-2.166,-1.04,13
especially_communities,-3.61,-1.29,0,95,D,1,1,0,1,2,101,95,5,81,51,3,75,5,5,3,2,0.667,0.052,0,5,3,2,0.667,0.056,0,1,1,0,0.25,0,0,-0.17,-3.95,-1.28,-3.26,-2.347,-1.38,22
reproductive_rights,-1.4,-1.29,0,1041,D,1,1,0,1,2,1061,1041,12,311,159,0,298,9,43,32,11,0.344,0.042,0,43,32,11,0.344,0.043,0,3,2,1,0.333,0.5,0,-1.48,-5.88,-1.04,-8.33,0,0,19
comprehensive_healthcare,-3.22,-1.14,0,119,D,1,1,0,1,2,125,119,4,90,55,3,84,4,4,4,0,0,0.033,0,4,4,0,0,0.035,0,1,1,0,0.333,0,0,-0.23,-4.3,-1.14,-3.26,-1.644,-0.84,24
sexual_harassment,-1.91,-0.82,0,326,D,1,1,0,1,2,390,326,62,188,90,10,151,35,17,11,6,0.545,0.046,0,17,11,6,0.545,0.055,0,6,6,0,0.107,0,0,-0.56,-4.28,-0.72,-3.49,-0.426,-0.5,17
healthcare_millions,-0.9,-0.67,0,711,D,1,1,0,1,2,721,711,10,264,162,3,254,10,28,22,6,0.273,0.04,0,28,22,6,0.273,0.041,0,1,1,0,0.111,0,0,-1.36,-6.01,-0.52,-3.89,-3.976,-2.2,19
communities_disproportionately,-3.45,-1.18,0,98,D,1,1,0,1,2,106,98,8,85,53,4,77,8,4,4,0,0,0.039,0,4,4,0,0,0.043,0,1,1,0,0.143,0,0,-0.18,-4.07,-1.15,-3.02,0.141,0.09,30
climate_action,-1.81,-1.45,0,791,D,1,1,0,1,2,801,791,2,223,125,1,216,2,61,34,27,0.794,0.082,1,61,34,27,0.794,0.084,1,1,1,0,1,0,0,-1.12,-3.71,-1.16,-8.21,0,0,14
passed_heroes,-1.35,-0.62,0,350,D,1,1,0,1,2,352,350,1,145,120,1,143,1,19,14,5,0.357,0.057,0,19,14,5,0.357,0.057,0,1,0,1,0,0,0,-0.97,-6.17,-0.6,-3.46,-5.058,-1.47,13
immigrant_communities,-2.96,-2.35,0,498,D,1,1,0,1,2,506,498,7,165,104,2,157,7,33,18,15,0.833,0.07,0,33,18,15,0.833,0.071,0,1,1,0,0.167,0,0,-0.92,-3.9,-2.1,-13.01,-78.643,0,21
children_cages,-4.04,-1.74,0,182,D,1,1,0,1,2,197,182,15,124,45,0,113,11,8,7,1,0.143,0.042,0,8,7,1,0.143,0.046,0,2,2,0,0.154,0,0,-0.21,-4.04,-1.77,-4.53,0,0,14
give_million,-3.06,-1.27,0,121,D,1,1,0,1,2,131,121,9,94,75,0,86,7,6,4,2,0.5,0.048,0,6,4,2,0.5,0.052,0,2,2,0,0.286,0,0,-0.33,-5.66,-1.26,-4.19,0,0,12
children_parents,-2.89,-1.49,0,256,D,1,1,0,1,2,303,256,44,202,96,11,159,40,9,8,1,0.125,0.031,0,9,8,1,0.125,0.036,0,2,2,0,0.048,0,0,-0.39,-4.7,-1.32,-5.52,-0.542,-0.56,16
families_apart,-4.01,-2.09,0,155,D,1,1,0,1,2,168,155,13,105,58,4,93,12,7,7,0,0,0.043,0,7,7,0,0,0.047,0,2,1,1,0.182,1,0,-0.22,-3.27,-1.88,-6,-1.301,-1.06,14
racial_bias,-4.52,-2.12,0,103,D,1,1,0,1,2,116,103,11,83,46,2,73,8,5,5,0,0,0.045,0,5,5,0,0,0.051,0,2,2,0,0.222,0,0,-0.18,-3.91,-2.08,-5.1,-4.12,-1.14,11
environmental_injustice,-4.77,-2.33,0,102,D,1,1,0,1,2,102,102,0,63,40,0,63,0,8,5,3,0.6,0.085,0,8,5,3,0.6,0.085,0,0,0,0,0,0,0,-0.18,-3.25,-2.33,-5.56,0,0,23
anti_choice,-3.65,-1.74,0,332,D,1,1,0,1,2,352,332,6,118,49,0,111,4,55,32,23,0.719,0.185,1,55,32,23,0.719,0.199,1,3,1,2,1,2,0,-0.26,-3.58,-1.59,-5.07,0,0,11
economic_justice,-4.34,-3.06,0,543,D,1,1,0,1,2,553,543,8,238,105,0,229,7,15,13,2,0.154,0.028,0,15,13,2,0.154,0.028,0,2,1,1,0.333,1,0,-0.55,-4.35,-2.78,-12.65,0,0,16
housing_crisis,-2.67,-1.39,0,410,D,1,1,0,1,2,445,410,30,209,91,7,182,24,60,23,37,1.609,0.156,1,60,23,37,1.609,0.171,1,4,3,1,0.154,0.333,0,-0.53,-3.96,-1.39,-5.95,-2.13,-1.68,14
afford_rent,-5.26,-2.37,0,99,D,1,1,0,1,2,106,99,6,80,32,0,74,5,4,3,1,0.333,0.039,0,4,3,1,0.333,0.042,0,2,1,1,0.5,1,0,-0.11,-3.27,-2.19,-4.32,0,0,11
cruel_immigration,-3.72,-1.72,0,100,D,1,1,0,1,2,100,100,0,60,54,0,60,0,5,4,1,0.25,0.053,0,5,4,1,0.25,0.053,0,0,0,0,0,0,0,-0.22,-3.82,-1.47,-4.54,0,0,17
future_planet,-3.41,-1.43,0,156,D,1,1,0,1,2,157,156,1,107,57,0,106,1,8,8,0,0,0.054,0,8,8,0,0,0.054,0,1,0,1,0,0,0,-0.23,-3.41,-1.13,-3.6,0,0,13
muslim_ban,-3.49,-2.08,0,261,D,1,1,0,1,2,280,261,12,129,76,0,118,9,25,13,12,0.923,0.098,0,25,13,12,0.923,0.106,0,2,2,0,0.2,0,0,-0.45,-3.06,-1.88,-7.79,0,0,10
allow_trump,-3.35,-1.38,0,139,D,1,1,0,1,2,159,139,14,114,61,1,100,9,7,6,1,0.167,0.046,0,7,6,1,0.167,0.053,0,6,1,5,0.75,5,0,-0.27,-4.35,-1.41,-4.23,553.63,0.01,11
wage_workers,-3.62,-1.75,0,165,D,1,1,0,1,2,197,165,29,144,70,13,121,21,5,4,1,0.25,0.026,0,5,4,1,0.25,0.031,0,3,3,0,0.115,0,0,-0.21,-3.48,-1.66,-5.37,-0.434,-0.56,12
lawless_president,-4.91,-2.87,0,147,D,1,1,0,1,2,150,147,1,63,38,0,61,1,10,9,1,0.111,0.071,0,10,9,1,0.111,0.073,0,1,0,1,0,0,0,-0.27,-3.02,-2.75,-8.3,0,0,17
administrations_cruel,-3.22,-1.32,0,100,D,1,1,0,1,2,100,100,0,55,54,0,55,0,10,8,2,0.25,0.111,0,10,8,2,0.25,0.111,0,0,0,0,0,0,0,-0.26,-3.36,-1.14,-3.7,0,0,21
end_trump,-3.29,-1.43,0,175,D,1,1,0,1,2,198,175,18,124,65,2,105,14,9,7,2,0.286,0.048,0,9,7,2,0.286,0.054,0,3,3,0,0.2,0,0,-0.28,-4.52,-1.31,-4.27,0.1,0.04,9
immigrant_children,-3.63,-1.83,0,146,D,1,1,0,1,2,153,146,5,92,57,0,86,4,8,7,1,0.143,0.055,0,8,7,1,0.143,0.058,0,2,1,1,0.667,1,0,-0.3,-3.77,-1.62,-5.51,0,0,18
sensible_gun,-3.92,-1.43,0,120,D,1,1,0,1,2,125,120,3,82,46,0,80,1,8,6,2,0.333,0.068,0,8,6,2,0.333,0.071,0,3,0,3,0,0,0,-0.17,-4.74,-1.48,-3.43,0,0,12
trump_plan,-3.44,-1.51,0,155,D,1,1,0,1,2,190,155,21,124,59,4,102,17,8,7,1,0.143,0.044,0,7,6,1,0.167,0.047,0,3,2,1,0.167,0.5,0,-0.23,-3.41,-1.29,-4.14,-0.004,0,10
democracy_trump,-3.59,-1.64,0,147,D,1,1,0,1,2,166,147,5,110,59,1,97,5,11,5,6,1.2,0.071,0,11,5,6,1.2,0.081,0,1,1,0,0.25,0,0,-0.24,-3.4,-1.65,-4.92,125.917,0.01,15
abortion_access,-3.98,-2.01,0,140,D,1,1,0,1,2,148,140,7,82,53,2,77,4,9,7,2,0.286,0.065,0,9,7,2,0.286,0.069,0,4,1,3,1.333,3,0,-0.26,-3.68,-2.12,-6.29,-1.499,-1.22,15
moral_responsibility,-3.86,-1.54,0,92,D,1,1,0,1,2,106,92,13,77,46,4,65,11,5,4,1,0.25,0.05,0,5,4,1,0.25,0.057,0,2,2,0,0.182,0,0,-0.16,-3.21,-1.46,-3.76,-0.379,-0.27,20
crisis_trump,-3.03,-1.65,0,250,D,1,1,0,1,2,268,250,11,144,79,3,128,10,13,8,5,0.625,0.051,0,13,8,5,0.625,0.055,0,2,1,1,0.222,1,0,-0.39,-3.79,-1.4,-5.86,0.138,0.07,12
labor_rights,-4.54,-2.39,0,175,D,1,1,0,1,2,179,175,1,102,55,0,100,1,23,11,12,1.091,0.147,0,23,11,12,1.091,0.151,0,1,0,1,0,0,0,-0.24,-3.58,-2.32,-6.52,0,0,12
health_protection,-2.67,-0.9,0,120,D,1,1,0,1,2,124,120,4,78,66,2,74,4,7,7,0,0,0.06,0,7,7,0,0,0.062,0,1,1,0,0.333,0,0,-0.35,-4.93,-0.95,-3.19,-3.054,-1.48,17
economic_racial,-6.93,-3.58,0,115,D,1,1,0,1,2,118,115,0,61,29,0,58,0,24,12,12,1,0.255,0,24,12,12,1,0.264,0,0,0,0,0,0,0,-0.09,-3.24,-3.65,-5.73,0,0,15
democracy_stake,-3.12,-1.22,0,146,D,1,1,0,1,2,154,146,6,121,75,2,113,6,6,5,1,0.2,0.041,0,6,5,1,0.2,0.043,0,1,1,0,0.2,0,0,-0.27,-5.09,-1.25,-3.88,-1.257,-0.63,15
trump_lost,-4.32,-1.89,0,141,D,1,1,0,1,2,196,141,33,126,39,0,88,26,6,5,1,0.2,0.032,0,6,5,1,0.2,0.044,0,3,2,1,0.1,0.5,0,-0.18,-3.7,-1.97,-4.64,0,0,10
trump_thinks,-3.82,-1.84,0,189,D,1,1,0,1,2,218,189,9,124,49,0,105,8,8,8,0,0,0.038,0,8,8,0,0,0.044,0,2,1,1,0.286,1,0,-0.24,-3.46,-1.64,-5.06,0,0,12
fair_housing,-4,-1.91,0,123,D,1,1,0,1,2,132,123,8,87,52,0,81,5,10,5,5,1,0.082,0,10,5,5,1,0.088,0,3,2,1,0.6,0.5,0,-0.27,-4.2,-2.06,-5.71,0,0,12
fighting_trump,-4.08,-1.99,0,110,D,1,1,0,1,2,125,110,14,94,62,0,81,12,4,3,1,0.333,0.033,0,4,3,1,0.333,0.038,0,2,2,0,0.167,0,0,-0.23,-4.77,-1.9,-5.45,0,0,14
immigrant_families,-2.98,-2.1,0,353,D,1,1,0,1,2,360,353,6,153,105,1,146,6,15,13,2,0.154,0.043,0,15,13,2,0.154,0.044,0,1,1,0,0.2,0,0,-0.76,-4.86,-2,-10.54,-3.463,-1.16,18
families_trump,-3.36,-1.3,0,107,D,1,1,0,1,2,117,107,10,89,59,5,80,9,5,4,1,0.25,0.045,0,5,4,1,0.25,0.049,0,2,1,1,0.25,1,0,-0.21,-4.18,-1.28,-3.7,-0.736,-0.56,14
inhumane_treatment,-3.64,-1.81,0,149,D,1,1,0,1,2,157,149,7,99,63,6,91,7,8,5,3,0.6,0.054,0,8,5,3,0.6,0.057,0,1,1,0,0.167,0,0,-0.24,-3.42,-1.53,-5.22,-2.619,-2.12,18
students_color,-3.21,-1.17,0,115,D,1,1,0,1,2,119,115,3,76,48,0,72,3,8,5,3,0.6,0.072,0,8,5,3,0.6,0.075,0,1,1,0,0.5,0,0,-0.25,-3.89,-1.1,-3.29,0,0,14
trumps_reckless,-3.19,-1.28,0,118,D,1,1,0,1,2,120,118,0,67,58,0,66,0,9,7,2,0.286,0.081,0,9,7,2,0.286,0.083,0,0,0,0,0,0,0,-0.25,-3.72,-1.02,-3.35,0,0,15
color_disproportionately,-3.63,-1.67,0,121,D,1,1,0,1,2,124,121,1,86,62,1,84,1,9,5,4,0.8,0.078,0,9,5,4,0.8,0.08,0,1,0,1,0,0,0,-0.27,-4.14,-1.52,-4.77,0,0,24
control_bodies,-4.08,-1.63,0,96,D,1,1,0,1,2,100,96,4,73,43,0,71,2,5,4,1,0.25,0.053,0,5,4,1,0.25,0.055,0,3,1,2,3,2,0,-0.16,-3.78,-1.48,-3.62,0,0,14
racist_comments,-4.11,-1.54,0,93,D,1,1,0,1,2,131,93,37,94,41,1,73,20,8,5,3,0.6,0.065,0,5,4,1,0.25,0.057,0,8,3,5,0.276,1.667,0,-0.13,-3.21,-1.46,-3.33,-0.994,-0.48,15
violence_black,-4.63,-2.05,0,119,D,1,1,0,1,2,124,119,4,85,41,0,81,3,7,7,0,0,0.06,0,7,7,0,0,0.062,0,2,1,1,1,1,0,-0.14,-3.13,-1.85,-4.29,0,0,14
keep_roof,-2.72,-1.06,0,162,D,1,1,0,1,2,170,162,8,101,67,4,93,8,7,5,2,0.4,0.043,0,7,5,2,0.4,0.045,0,1,1,0,0.143,0,0,-0.31,-4.17,-0.91,-3.32,-0.994,-0.67,9
balance_budget,-1.8,2.62,0,44,D,1,1,1,1,2,159,44,111,102,15,18,38,61,9,9,0,0,0.06,0,2,2,0,0,0.048,0,9,9,0,0.088,0,0,0.19,3.05,2.52,3.08,3.323,5.79,14
