stateDist,state,senate,district,competitiveness,partisanshipCong2020,notes2020,demPct,demPct2Party,demPct2ndDem,repPct_incomplete,repPct2ndRep,thirdPct,demCong2020_count,dem2Cong2020_count,repCong2020_count,rep2Cong2020_count,otherCong2020_count,incumbentParty,incumbentMember,district_jungleElec,samePartyGen2020,demCand,demCand2,repCand,repCand2,thirdCand,thirdParty,winner2020,freshman117th,party_change,trump2020Pct,biden2020Pct,trump2016Pct,clinton2016Pct,biden2020_count,trump2020_count,other2020_count,clinton2016_count,trump2016_count,total2016_count,obama2012pct,romney2012pct,total2012_count,obama2012_count,romney2012_count,whitePct,blackPct,hispPct,asianPacificPct,nativePct,otherPct,hsCompletedPct,hsRank,baPct,ba_Rank,white_BAPct,white_BA_Rank,medianIncome,incomeRank,whiteIncome,whiteRank,nonCollWhitePct,districtType,veryLowDensityPct,lowDensityPct,mediumDensityPct,highDensityPct,primaryDate,demRunoff,repRunoff,dem_candStem,dem_partyLeader,dem_candidate,dem_inc,dem_thetaStart,dem_primaryPct,dem_webIdeal,dem_twIdeal,dem_avgIdeal,dem_receipt,dem_itemized,dem_Individual_Unitemized_Contribution,dem_Individual_Contribution,dem_followersCampaign,dem_followersOfficial,dem_screenName,dem_officialScreenName,rep_candStem,rep_candidate,rep_partyLeader,rep_inc,rep_thetaStart,rep_primaryPct,rep_webIdeal,rep_twIdeal,rep_avgIdeal,rep_receipt,rep_Itemized,rep_Individual_Unitemized_Contribution,rep_Individual_Contribution,rep_followersCampaign,rep_followersOfficial,rep_screenName,rep_officialScreenName,onePartyGeneral,house_cand_dem_gender,house_cand_rep_gender,rep_man_vs_dem_woman,dem_man_vs_rep_woman,probCon_dem,probCon_rep,UtahDum,trump2016Pct2Party,trump2020Pct2Party,dem_followers,rep_followers,moneyOutlier,Sen_Total_Receipt_Republican,Sen_Total_Receipt_Democrat,Sen_Total_Disbursement_Republican,Sen_Total_Disbursement_Democrat,Sen_Coverage_Start_Date_Republican,Sen_Coverage_Start_Date_Democrat,Sen_Coverage_End_Date_Republican,Sen_Coverage_End_Date_Democrat,Sen_Individual_Itemized_Contribution_Republican,Sen_Individual_Itemized_Contribution_Democrat,Sen_Individual_Unitemized_Contribution_Republican,Sen_Individual_Unitemized_Contribution_Democrat,Sen_Individual_Contribution_Republican,Sen_Individual_Contribution_Democrat,Sen_Total_Contribution_Republican,Sen_Total_Contribution_Democrat,Sen_Other_Receipts_Republican,Sen_Other_Receipts_Democrat,senState
MS-02,Mississippi,FALSE,2,0,D+14,NA,66,66,NA,NA,NA,NA,196331,NA,101037,NA,0,Democratic,Bennie Thompson,0,0,Bennie Thompson,NA,NA,NA,NA,NA,Bennie Thompson,NA,NA,35.2,63.7,35.13469926,63.55210739,NA,NA,NA,185208,102392,291427,66.38047092,33.04501986,330543,219416,109228,33.47868217,64.25273598,1.188440492,0.343897249,0.3125475,0.42369661,80.534557,393,19.05289026,402,25.40276394,349,3.5601,432,54164,360,24.97417157,Pure rural,0.489527077,0.35209055,0.158382373,0,2021-03-10T00:00:00Z,NA,2021-06-23T00:00:00Z,MS-02-thompson_bennie-,0,Bennie Thompson,1,-0.948208872,94,-0.95,-1.02,-0.97,1.37686087,1.36224,0.01462087,0.38078113,0,18742,@BGThompsonMS,@BennieGThompson,MS-02-flowers_brian-,Brian Flowers,0,0,1.034735001,37.8,1.33,NA,1.33,0,0,0,0,0,0,NA,NA,0,M,M,0,0,0.16602324606352964,0.9082408643497192,FALSE,0.35602225312934627,0.3559150657229525,18742,0,FALSE,3407099.27,12320919.34,3292470.82,12439496.96,1/1/2019,1/1/2019,12/31/2020,12/31/2020,1682622.39,5256650.79,475247.8,6544634.79,2157870.19,11801285.58,3323687.99,12125052.24,1533.38,0,MS-Sen02
MS-03,Mississippi,FALSE,3,6,R+13,NA,35.3,35.3,NA,NA,NA,NA,120782,NA,221064,NA,0,Republican,Michael Guest,0,0,NA,NA,Michael Guest,NA,NA,NA,Michael Guest,NA,NA,60.1,38.6,61.30157819,36.7784149,NA,NA,NA,119108,198527,323853,39.09144897,60.02716481,340146,132968,204180,62.20717635,34.6948762,1.082769113,0.666387893,0.807850743,0.541829408,85.5565379,330,25.97317856,277,30.96066381,256,4.6349,381,59072,291,42.94742162,Pure rural,0.601600557,0.323127049,0.075272394,0,2021-03-10T00:00:00Z,NA,NA,MS-03-benford_dot-,0,Dot Benford,0,-0.870059059,64,NA,NA,NA,0,0,0,0,0,0,NA,NA,MS-03-guest_michael-,Michael Guest,0,1,1.06720925,89.8,1.21,1.1,1.12,0.80279566,0.76996486,0.0328308,0.47537332,2170,0,@GuestCongress,@RepMichaelGuest,0,F,M,1,0,NA,0.8686431189572693,FALSE,0.6250161348717868,0.6089159067882473,0,2170,FALSE,3407099.27,12320919.34,3292470.82,12439496.96,1/1/2019,1/1/2019,12/31/2020,12/31/2020,1682622.39,5256650.79,475247.8,6544634.79,2157870.19,11801285.58,3323687.99,12125052.24,1533.38,0,MS-Sen02
MS-04,Mississippi,FALSE,4,6,R+21,NA,NA,NA,NA,NA,NA,NA,0,NA,255971,NA,0,Republican,Steven Palazzo,0,0,None,NA,Steven Palazzo,NA,NA,NA,Steven Palazzo,NA,NA,68.3,30.3,69.37679702,28.23905029,NA,NA,NA,80045,196652,283455,31.239128,67.59847953,294909,92127,199354,72.30426424,22.52883607,2.543691017,1.128102062,0.379238029,1.115868577,85.98508049,317,21.51766784,358,23.48210249,381,4.6127,386,53182,374,55.32570281,Rural-suburban mix,0.437147586,0.434194123,0.128658292,0,2021-03-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,MS-04-palazzo_steven-,Steven Palazzo,0,1,1.202537942,66.8,1.29,0.96,1.09,0.8220365,0.81719931,0.00483719,0.2435747,2978,0,@StevenPalazzo,@CongPalazzo,0,NA,M,NA,0,NA,0.8621434279679645,FALSE,0.71071244,0.6926977687626775,0,2978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MT-00,Montana,FALSE,0,4,R+11,NA,43.6,43.6,NA,NA,NA,NA,262340,NA,339169,NA,0,Republican,Greg Gianforte,0,0,NA,NA,Matt Rosendale,NA,NA,NA,Matt Rosendale,Yes,NA,56.92,40.55,56.46630605,35.93529144,NA,NA,NA,177709,279240,494525,41.70813255,55.36480332,483932,201839,267928,89.10993267,0.382958353,2.826804598,0.604278441,5.242674989,1.833350948,93.1947017,37,31.20261751,182,32.45561783,235,5.2559000000000005,303,54051,361,60.18875347,Pure rural,0.518712789,0.256645798,0.196032601,0.028608811,2021-06-02T00:00:00Z,NA,NA,MT-00-williams_kathleen-,0,Kathleen Williams,0,-0.870059059,89.5,-0.5,-0.43,-0.48,6.32796419,4.90257877,1.42538542,5.81845522,7735,0,@WilliamsForMT,NA,MT-00-rosendale_matt-,Matt Rosendale,0,0,1.71459427,48.3,1.09,1.13,1.11,4.01171062,3.53064879,0.48106183,3.1396597,13219,0,@MattForMontana,@RepRosendale,0,F,M,1,0,0.3156136965162226,0.8665004867572528,FALSE,0.6110966431702447,0.5839745562737253,7735,13219,FALSE,31883793.77,49522119.85,33226187.14,48572769.71,1/1/2019,3/9/2020,12/31/2020,12/31/2020,15295018.66,28110232.36,11798007.86,18094779.04,27093026.52,46205011.4,30395703.77,46912084.97,73677.64,67843.77,MT-Sen02
NC-01,North Carolina,FALSE,1,0,D+5,NA,54.2,54.2,NA,NA,NA,NA,188870,NA,159748,NA,0,Democratic,G. K. Butterfield,0,0,G. K. Butterfield,NA,NA,NA,NA,NA,G. K. Butterfield,NA,NA,45.26,53.89,43.6,54.7,NA,NA,NA,239585,108100,354704,57.1,42.4,358529,244167,111993,47.74860466,45.70449202,3.023994544,1.34868362,0.735808762,1.439313724,83.45080784,362,27.60239439,250,37.49824291,167,4.3636,399,57932,308,29.8437169,Rural-suburban mix,0.441214553,0.305548803,0.228430883,0.02480576,2021-03-03T00:00:00Z,NA,NA,NC-01-butterfield_gk-,0,G. K. Butterfield,1,-0.864296151,100,-0.96,-0.89,-0.94,1.00793584,0.99319176,0.01474408,0.26256908,0,21522,NA,@GKButterfield,NC-01-smith_sandy-,Sandy Smith,0,0,1.034735001,77,1.17,1.72,1.33,1.69124349,0.88068559,0.8105579,1.34629552,4395,0,@SandySmithNC,NA,0,M,F,0,1,0.17360878033862456,0.9082408643497192,FALSE,0.4435401831129196,0.4564800806858295,21522,4395,FALSE,23280646.68,52569133.75,24471182.55,52395429.78,1/1/2019,6/12/2019,12/31/2020,12/31/2020,12013895.68,31179965.92,5295141.69,17298538.17,17309037.37,48478504.09,20819884.76,49399052.88,0,201000,NC-Sen02
NC-02,North Carolina,FALSE,2,1,D+9,NA,63,64.4,NA,NA,NA,NA,311887,NA,172544,NA,10914,Republican,George Holding,0,0,Deborah Ross,NA,NA,NA,NA,NA,Deborah Ross,Yes,Yes,34.03,64.33,35.9,60.3,NA,NA,NA,173131,211450,397167,57,41.7,367350,158037,205651,71.64182993,20.1629151,4.695532861,1.524940948,0.42031402,1.555335556,89.84561909,178,35.32409724,130,39.68968917,150,6.820499999999999,133,77483,121,43.20741032,Rural-suburban mix,0.34940689,0.43609545,0.208107024,0.006390636,2021-03-03T00:00:00Z,NA,NA,NC-02-ross_deborah-,0,Deborah Ross,0,-0.870059059,70,-0.65,-0.51,-0.57,2.26065199,1.94103461,0.31961738,1.74931949,7722,0,@DeborahRossNC,@RepDeborahRoss,NC-02-swain_alan-,Alan Swain,0,0,1.034735001,100,0.98,0.89,0.97,0.11962954,0.10383463,0.01579491,0.09435491,243,0,@swain4congress,NA,0,F,M,1,0,0.2843388490463242,0.8339767539364704,FALSE,0.37318087318087323,0.3459739731598211,7722,243,FALSE,23280646.68,52569133.75,24471182.55,52395429.78,1/1/2019,6/12/2019,12/31/2020,12/31/2020,12013895.68,31179965.92,5295141.69,17298538.17,17309037.37,48478504.09,20819884.76,49399052.88,0,201000,NC-Sen02
NC-03,North Carolina,FALSE,3,6,R+12,NA,36.6,36.6,NA,NA,NA,NA,132752,NA,229800,NA,0,Republican,Greg Murphy,0,0,NA,NA,Greg Murphy,NA,NA,NA,Greg Murphy,NA,NA,60.91,37.72,61,36.5,NA,NA,NA,121094,198864,328451,40.5,58.6,319093,129535,186723,71.57988258,20.29075135,4.88476212,1.158476038,0.358866261,1.727261641,88.27432069,251,23.62210432,323,26.99670023,317,4.9868,344,55926,334,52.25567626,Pure rural,0.487428816,0.382113764,0.13045742,0,2021-03-03T00:00:00Z,NA,NA,NC-03-farrow_daryl-,0,Daryl Farrow,0,-0.870059059,100,NA,NA,NA,0,0,0,0,0,0,NA,NA,NC-03-murphy_greg-,Greg Murphy,0,1,1.163117212,100,NA,1.41,1.41,1.87394652,1.76721141,0.10673511,0.9571565,3441,0,@GregMurphyMD,@RepGregMurphy,0,M,M,0,0,NA,0.9207301585466076,FALSE,0.6256410256410256,0.6175605799452499,0,3441,FALSE,23280646.68,52569133.75,24471182.55,52395429.78,1/1/2019,6/12/2019,12/31/2020,12/31/2020,12013895.68,31179965.92,5295141.69,17298538.17,17309037.37,48478504.09,20819884.76,49399052.88,0,201000,NC-Sen02
NC-04,North Carolina,FALSE,4,0,D+14,NA,67.3,67.3,NA,NA,NA,NA,332421,NA,161298,NA,0,Democratic,David Price,0,0,David Price,NA,NA,NA,NA,NA,David Price,NA,NA,32.18,66.55,31.9,65.2,NA,NA,NA,281517,116383,412533,63.2,35.7,392923,253331,134265,64.72011793,23.33472515,4.338193314,5.471526079,0.370676506,1.76561315,92.31671871,72,53.71583864,20,62.6622889,18,6.9888,119,82021,96,24.16501066,Sparse suburban,0.098696328,0.338721753,0.487642842,0.074939077,2021-03-03T00:00:00Z,NA,NA,NC-04-price_david-,0,David Price,1,-0.904107759,86.7,-0.98,-0.88,-0.91,1.17573164,1.05000329,0.12572835,0.50400311,0,0,@DPrice4Congress,@RepDavidEPrice,NC-04-thomasNC_robert-,Robert ThomasNC,0,0,1.034735001,48.3,1.42,1.35,1.42,0,0,0,0,0,0,@robertthomasnc1,NA,0,M,M,0,0,0.18141125489179724,0.9221961594734536,FALSE,0.32852729145211124,0.3259394307707891,0,0,FALSE,23280646.68,52569133.75,24471182.55,52395429.78,1/1/2019,6/12/2019,12/31/2020,12/31/2020,12013895.68,31179965.92,5295141.69,17298538.17,17309037.37,48478504.09,20819884.76,49399052.88,0,201000,NC-Sen02
NC-05,North Carolina,FALSE,5,6,R+18,NA,31.1,31.7,NA,NA,NA,NA,119846,NA,257843,NA,7555,Republican,Virginia Foxx,0,0,NA,NA,Virginia Foxx,NA,NA,NA,Virginia Foxx,NA,NA,67.36,31.6,67.2,30.3,NA,NA,NA,142367,205348,358023,35.6,63.1,345768,146282,195415,79.57822079,14.58660492,3.578114326,1.010531172,0.37706387,0.871239342,85.18993416,337,26.25449021,274,27.99748602,300,4.6116,387,50454,404,57.29831955,Rural-suburban mix,0.349042951,0.517569458,0.13338759,0,2021-03-03T00:00:00Z,NA,NA,NC-05-brown_davidwilson-,0,David Wilson Brown,0,-0.870059059,68,-0.76,-0.8,-0.77,0.06055117,0.03410613,0.02644504,0.05651262,2160,0,@DWB4Congress,NA,NC-05-foxx_virginia-,Virginia Foxx,0,1,1.14829734,100,1.26,1.25,1.26,1.87495425,1.80157818,0.07337607,1.05635941,2123,0,@foxxforcongress,@virginiafoxx,0,M,F,0,1,0.22064994634264962,0.8961653188786995,FALSE,0.6892307692307693,0.6806790622473726,2160,2123,FALSE,23280646.68,52569133.75,24471182.55,52395429.78,1/1/2019,6/12/2019,12/31/2020,12/31/2020,12013895.68,31179965.92,5295141.69,17298538.17,17309037.37,48478504.09,20819884.76,49399052.88,0,201000,NC-Sen02
NC-06,North Carolina,FALSE,6,1,D+9,NA,62.3,62.3,NA,NA,NA,NA,253531,NA,153598,NA,0,Republican,Mark Walker,0,0,Kathy Manning,NA,NA,NA,NA,NA,Kathy Manning,Yes,Yes,37.19,61.57,37.9,59.4,NA,NA,NA,148725,201387,358853,58.4,40.7,346117,149442,193609,72.96938611,20.77781165,3.581484603,1.15676393,0.33268172,1.181871985,85.21322394,336,24.36562141,309,27.53763374,308,4.9242,351,55561,341,52.87534382,Rural-suburban mix,0.38919747,0.44077692,0.162013602,0.008012009,2021-03-03T00:00:00Z,NA,NA,NC-06-manning_kathy-,0,Kathy Manning,0,-0.870059059,48.4,-0.47,-0.59,-0.52,2.04578799,1.892172,0.15361599,1.65991801,6399,0,@KathyManningNC,@RepKManning,NC-06-haywood_lee-,Lee Haywood,0,0,1.034735001,73.2,1.17,1.19,1.17,0.07382777,0.05101474,0.02281303,0.06461777,0,0,@1Haywood,NA,0,F,M,1,0,0.3015317875469662,0.8789995155789818,FALSE,0.3895169578622816,0.3765694613203726,6399,0,FALSE,23280646.68,52569133.75,24471182.55,52395429.78,1/1/2019,6/12/2019,12/31/2020,12/31/2020,12013895.68,31179965.92,5295141.69,17298538.17,17309037.37,48478504.09,20819884.76,49399052.88,0,201000,NC-Sen02
NC-07,North Carolina,FALSE,7,6,R+11,NA,39.6,39.7,NA,NA,NA,NA,179045,NA,272443,NA,720,Republican,David Rouzer,0,0,NA,NA,David Rouzer,NA,NA,NA,David Rouzer,NA,NA,58.07,40.72,58.6,38.7,NA,NA,NA,142809,206150,357908,41.9,57.2,337348,145865,188514,74.48026488,19.54458078,3.250091033,0.671527407,0.777379773,1.27615612,86.35042696,304,25.32736655,291,30.02982886,277,4.7599,368,54996,350,52.1139688,Pure rural,0.528182793,0.395983262,0.075833945,0,2021-03-03T00:00:00Z,NA,NA,NC-07-ward_christopher-,0,Christopher Ward,0,-0.870059059,46.4,-0.4,-1.02,-0.73,0.01626036,0.01268537,0.00357499,0.00417499,181,0,@WardCongress,NA,NC-07-rouzer_david-,David Rouzer,0,1,1.138816013,100,1.23,1.05,1.18,1.6318917,1.58238936,0.04950234,0.57441806,2876,0,@DavidRouzer,@RepDavidRouzer,0,M,M,0,0,0.2326950923008974,0.8809998925447993,FALSE,0.6022610483042137,0.5878125316327564,181,2876,FALSE,23280646.68,52569133.75,24471182.55,52395429.78,1/1/2019,6/12/2019,12/31/2020,12/31/2020,12013895.68,31179965.92,5295141.69,17298538.17,17309037.37,48478504.09,20819884.76,49399052.88,0,201000,NC-Sen02
NC-08,North Carolina,FALSE,8,4,R+5,NA,46.7,46.7,NA,NA,NA,NA,177781,NA,202774,NA,0,Republican,Richard Hudson,0,0,NA,NA,Richard Hudson,NA,NA,NA,Richard Hudson,NA,NA,52.54,46.08,53.2,44.1,NA,NA,NA,136233,185873,331234,47.3,51.8,318307,141264,174101,66.32745164,23.1173566,5.831548767,1.793710068,1.092862326,1.837955507,88.87442169,222,26.26310344,273,28.24263096,294,5.2011,315,58311,301,47.59483425,Pure rural,0.492675839,0.445484737,0.061839424,0,2021-03-03T00:00:00Z,NA,NA,NC-08-timmons-goodson_patricia-,0,Patricia Timmons-Goodson,0,-0.870059059,100,-0.81,-0.68,-0.79,3.93225623,2.11086166,1.82139457,3.44820944,7048,0,@TimmonsGoodson,NA,NC-08-hudson_richard-,Richard Hudson,0,1,1.027305372,100,1.12,0.85,0.95,4.17644673,4.0278682,0.14857853,1.72129124,3678,0,@RichHudson,@RepRichHudson,0,F,M,1,0,0.2147638841636371,0.8289438736915182,FALSE,0.5467625899280575,0.5327519772865544,7048,3678,FALSE,23280646.68,52569133.75,24471182.55,52395429.78,1/1/2019,6/12/2019,12/31/2020,12/31/2020,12013895.68,31179965.92,5295141.69,17298538.17,17309037.37,48478504.09,20819884.76,49399052.88,0,201000,NC-Sen02
NC-09,North Carolina,FALSE,9,5,R+7,NA,44.4,44.4,NA,NA,NA,NA,179463,NA,224661,NA,0,Republican,Dan Bishop,0,0,NA,NA,Dan Bishop,NA,NA,NA,Dan Bishop,NA,NA,53.35,45.5,53.7,43.3,NA,NA,NA,147072,186974,343888,44.2,54.9,334522,146474,185251,65.16720069,19.56044948,3.81244641,1.899002663,8.212464461,1.349338869,87.51584382,275,33.7585402,146,40.844158,134,5.879099999999999,211,73044,161,38.55020628,Sparse suburban,0.057787471,0.508660503,0.421783192,0.011768834,2021-03-03T00:00:00Z,NA,NA,NC-09-wallace_cynthia-,0,Cynthia Wallace,0,-0.870059059,55.9,-0.59,-0.73,-0.66,0.82569665,0.59971267,0.22598398,0.6838411,2592,0,@WallaceCongress,NA,NC-09-bishop_dan-,Dan Bishop,0,1,1.397812917,100,1.27,1.43,1.4,4.39643353,3.60132087,0.79511266,3.09305851,16693,0,@jdanbishop,@RepDanBishop,0,F,M,1,0,0.2546269146713362,0.9192433407662289,FALSE,0.5536082474226804,0.5397066262013152,2592,16693,FALSE,23280646.68,52569133.75,24471182.55,52395429.78,1/1/2019,6/12/2019,12/31/2020,12/31/2020,12013895.68,31179965.92,5295141.69,17298538.17,17309037.37,48478504.09,20819884.76,49399052.88,0,201000,NC-Sen02
NC-10,North Carolina,FALSE,10,6,R+20,NA,31.1,31.1,NA,NA,NA,NA,128189,NA,284095,NA,0,Republican,Patrick McHenry,0,0,NA,NA,Patrick McHenry,NA,NA,NA,Patrick McHenry,NA,NA,67.66,31.22,67.8,29.6,NA,NA,NA,129233,216790,355111,34.1,64.9,340408,137613,199068,82.76943994,11.85570604,2.814237654,1.195767749,0.351234988,1.012742073,86.04605062,312,24.14372506,313,26.16353542,335,4.7761000000000005,367,51198,396,61.11402821,Rural-suburban mix,0.294110609,0.629424604,0.076464787,0,2021-03-03T00:00:00Z,NA,NA,NC-10-parker_david-,0,David Parker,0,-0.870059059,100,-0.81,NA,-0.81,0.031859,0.02068103,0.01117797,0.02764525,0,0,NA,NA,NC-10-mchenry_patrick-,Patrick McHenry,0,1,0.923061218,71.7,0.83,1.07,1.03,2.78191002,2.77226398,0.00964604,0.48556104,0,29615,@McHenryCampaign,@PatrickMcHenry,0,M,M,0,0,0.2089700878716016,0.8484949972116563,FALSE,0.6960985626283367,0.6842637540453075,0,29615,FALSE,23280646.68,52569133.75,24471182.55,52395429.78,1/1/2019,6/12/2019,12/31/2020,12/31/2020,12013895.68,31179965.92,5295141.69,17298538.17,17309037.37,48478504.09,20819884.76,49399052.88,0,201000,NC-Sen02
NC-11,North Carolina,FALSE,11,5,R+9,NA,42.3,43.7,NA,NA,NA,NA,190609,NA,245351,NA,14185,Republican,Mark Meadows,0,0,NA,NA,Madison Cawthorn,NA,NA,NA,Madison Cawthorn,Yes,NA,55.39,43.3,57.2,39.9,NA,NA,NA,123806,230001,364055,43.5,55.2,339041,132399,202151,91.11942519,3.201394499,2.364695379,0.878364015,1.414055525,1.022065388,86.18586398,307,25.25831705,292,26.37820049,330,4.6044,388,47785,419,67.08376053,Pure rural,0.555204547,0.435652105,0.009143348,0,2021-03-03T00:00:00Z,NA,2021-06-23T00:00:00Z,NC-11-davis_morris-,0,Morris Davis,0,-0.870059059,47.4,-0.59,-1.4,-1.04,2.2796931,1.27675166,1.00294144,2.19716729,162050,0,@ColMorrisDavis,NA,NC-11-cawthorn_madison-,Madison Cawthorn,0,0,1.034735001,20.4,1.31,1.52,1.34,4.61710583,2.16624242,2.45086341,3.95011394,116433,0,@CawthornforNC,@RepCawthorn,0,M,M,0,0,0.1491699503309814,0.9098773275355476,FALSE,0.5890834191555099,0.5612524065254838,162050,116433,FALSE,23280646.68,52569133.75,24471182.55,52395429.78,1/1/2019,6/12/2019,12/31/2020,12/31/2020,12013895.68,31179965.92,5295141.69,17298538.17,17309037.37,48478504.09,20819884.76,49399052.88,0,201000,NC-Sen02
NC-12,North Carolina,FALSE,12,0,D+14,NA,NA,NA,NA,NA,NA,NA,341457,NA,0,NA,0,Democratic,Alma Adams,0,0,Alma Adams,NA,None,NA,NA,NA,Alma Adams,NA,NA,28.5,70.07,29.5,67.3,NA,NA,NA,243736,101161,356321,66.5,32.6,340787,231080,106731,48.51165316,39.79158695,5.991652799,3.368246821,0.275866979,2.060993299,88.47153061,241,40.15126456,83,53.46057459,47,5.860399999999999,215,78606,116,22.57704464,Sparse suburban,0.019981799,0.431277123,0.47002111,0.078719968,2021-03-03T00:00:00Z,NA,NA,NC-12-adams_alma-,0,Alma Adams,1,-0.934867218,88.1,-0.81,-0.94,-0.9,0.84096749,0.80719315,0.03377434,0.23595534,4474,0,@AlmaforCongress,@RepAdams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,F,NA,NA,0,0.1840601253467595,NA,FALSE,0.3047520661157025,0.2891346251394948,4474,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NC-13,North Carolina,FALSE,13,6,R+19,NA,31.8,31.8,NA,NA,NA,NA,124684,NA,267181,NA,0,Republican,Ted Budd,0,0,NA,NA,Ted Budd,NA,NA,NA,Ted Budd,NA,NA,67.08,31.79,67,30.6,NA,NA,NA,160004,194170,363851,34.3,64.7,353107,162903,186922,70.90185324,22.35746826,3.087266133,2.031049582,0.399840771,1.223406608,87.49697264,276,28.4752615,233,31.54600849,249,5.0489,333,58425,299,48.5351486,Rural-suburban mix,0.293957293,0.460628534,0.245377355,3.68e-5,2021-03-03T00:00:00Z,NA,NA,NC-13-huffman_scott-,0,Scott Huffman,0,-0.870059059,100,-0.81,-1.25,-1.09,0.19392962,0.10124148,0.09268814,0.17492997,42469,0,@HuffmanForNC,NA,NC-13-budd_ted-,Ted Budd,0,1,1.320652552,100,1.41,1.25,1.31,2.31069183,1.90686887,0.40382296,1.36505791,1662,0,@buddforcongress,@RepTedBudd,0,M,M,0,0,0.13785657203203547,0.904902082,FALSE,0.6864754098360656,0.6784666734095276,42469,1662,FALSE,23280646.68,52569133.75,24471182.55,52395429.78,1/1/2019,6/12/2019,12/31/2020,12/31/2020,12013895.68,31179965.92,5295141.69,17298538.17,17309037.37,48478504.09,20819884.76,49399052.88,0,201000,NC-Sen02
ND-00,North Dakota At-Large,FALSE,0,6,R+16,NA,27.6,28.5,NA,NA,NA,NA,97970,NA,245229,NA,12399,Republican,Kelly Armstrong,0,0,NA,NA,Kelly Armstrong,NA,NA,NA,Kelly Armstrong,NA,NA,65.46,31.93,64.14725872,27.74209011,NA,NA,NA,93758,216794,337963,38.91516272,58.66033601,320767,124827,188163,89.20338411,1.805804881,2.576293479,0.652293692,4.307448945,1.454774896,92.49458931,60,29.45456548,215,30.446837811092202,267,6.347300000000001,174,66668,208,62.04377443,Rural-suburban mix,0.406233954,0.251826364,0.267155871,0.074783811,2021-06-09T00:00:00Z,NA,NA,ND-00-raknerud_zach-,0,Zach Raknerud,0,-0.870059059,62,-0.91,NA,-0.91,0.02812585,0.01361433,0.01451152,0.02378252,0,0,NA,NA,ND-00-armstrong_kelly-,Kelly Armstrong,0,1,1.010311745,100,1.08,1.17,1.13,1.26850475,1.20384674,0.06465801,0.44105719,2233,0,@Armstrong_ND,@RepArmstrongND,0,M,M,0,0,0.18141125489179724,0.8707618877599821,FALSE,0.6980924289651973,0.6721429304856762,0,2233,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NE-01,Nebraska,FALSE,1,6,R+11,NA,37.7,38.8,NA,NA,NA,NA,119622,NA,189006,NA,8938,Republican,Jeff Fortenberry,0,0,NA,NA,Jeff Fortenberry,NA,NA,NA,Jeff Fortenberry,NA,NA,56.3,41.3,57.46469791,36.23671417,NA,NA,NA,100030,158629,276046,40.79586579,57.46568046,264718,107994,152122,88.60666616,2.552952728,4.882549068,1.716715043,0.897741619,1.343375379,92.20120094,76,31.49041813,177,32.8773037,228,5.9534,200,62182,252,59.47518343,Rural-suburban mix,0.34594012,0.207941433,0.358713611,0.087404837,2021-05-12T00:00:00Z,NA,NA,NE-01-bolz_kate-,0,Kate Bolz,0,-0.870059059,77.8,-0.63,-0.51,-0.54,1.14786928,0.80693571,0.34093357,1.07635236,6384,0,@katejbolz,NA,NE-01-fortenberry_jeff-,Jeff Fortenberry,0,1,0.667890314,100,0.69,0.7,0.7,1.47193173,1.35643083,0.1155009,0.6728519,474,0,@supportfortNE,@JeffFortenberry,0,F,M,1,0,0.294598516,0.758036348,FALSE,0.6132746202529198,0.576844262,6384,474,FALSE,4530024.67,159630.3,3757823.15,141423.52,1/1/2019,1/1/2019,12/31/2020,10/14/2020,1994343.37,30398.19,410855.28,37261.48,2405198.65,67659.67,3981048.65,67659.67,0,0,NE-Sen02
