row,candidate,stateDist,avgIdeal,idealTwitter,idealWeb,twWeight,candStem,liberal,conservative,moderate,thetaExternal,thetaStart,sigmaStart,idealWebLibcon,seThetaWebLibcon,wordCountWebLibcon,idealTwitterLibcon,seThetaTwitterLibcon,wordCountTwitterLibcon,party,partyLeader,incumbent,primaryPct,screenName,officialScreenName,followersCampaign,followersOfficial,house,rep,generalElec,generalElecJungle,district
97,Joseph Morelle,NY-25,-0.85,-0.67,-1.03,0.5,NY-25-morelle_joseph-,0,0,0,-0.850398593,-0.850398593,0.5,-1.03,0.032,3108,-0.67,0.0106,34644,D,0,1,100,@votemorelle,@RepJoeMorelle,NA,NA,1,0,1,0,NY-25
98,Troy Carter,LA-02,-1.05,-1.05,NA,1,LA-02-carter_troy-,0,0,0,-0.978682436,-0.978682436,0.5,NA,NA,NA,-1.05,0.0115,31472,D,0,1,76.7,@troyc4Congress,@RepTroyCarter,NA,NA,1,0,1,1,LA-02
99,Adam Schiff,CA-30,-1.38,-1.45,-1.28,0.57,CA-30-schiff_adam-,0,0,0,-1.296337665,-1.296337665,0.5,-1.28,0.0462,1127,-1.45,0.0133,16891,D,0,1,62.4,@AdamSchiff,@RepAdamSchiff,NA,NA,1,0,1,1,CA-30
100,Jennifer Wexton,VA-10,-0.69,-0.57,-0.77,0.4,VA-10-wexton_jennifer-,0,0,0,-0.636592189,-0.636592189,0.5,-0.77,0.0304,3120,-0.57,0.0126,23159,D,0,1,100,@JenniferWexton,@RepWexton,NA,NA,1,0,1,0,VA-10
101,Lisa Blunt Rochester,DE-00,-0.98,-0.93,-1.07,0.67,DE-00-bluntrochester_lisa-,0,0,0,-1.37880585,-1.37880585,0.5,-1.07,0.0635,723,-0.93,0.0154,16751,D,0,1,100,@LisaBRochester,@RepLBR,NA,NA,1,0,1,0,DE-00
102,Bill Keating,MA-09,-0.77,-0.78,-0.75,0.57,MA-09-keating_bill-,0,0,0,-0.60299404,-0.60299404,0.5,-0.75,0.0735,611,-0.78,0.0219,9129,D,0,1,99.7,@WilliamKeating,@USRepKeating,NA,NA,1,0,1,0,MA-09
103,Kim Schrier,WA-08,-0.4,-0.32,-0.5,0.53,WA-08-schrier_kim-,0,0,1,-0.488963957,-0.488963957,0.5,-0.5,0.0356,1597,-0.32,0.0117,20158,D,0,1,47.9,@DrKimSchrier,@RepKimSchrier,NA,NA,1,0,1,0,WA-08
104,Mike Quigley,IL-05,-0.98,-1.03,-0.89,0.65,IL-05-quigley_mike-,0,0,0,-0.858543599,-0.858543599,0.5,-0.89,0.0451,1620,-1.03,0.0109,34135,D,0,1,100,@QuigleyCampaign,@RepMikeQuigley,NA,NA,1,0,1,0,IL-05
105,Sara Jacobs,CA-51,-1.33,-1.16,-1.41,0.33,CA-51-jacobs_sara-,0,0,0,-1.158890691,-1.158890691,0.5,-1.41,0.0193,5944,-1.16,0.0107,32382,D,0,1,60.6,@SaraJacobsCA,@RepSaraJacobs,NA,NA,1,0,1,0,CA-51
106,Raja Krishnamoorthi,IL-08,-1.04,-1.05,-1.02,0.52,IL-08-krishnamoorthi_raja-,0,0,0,-1.083549387,-1.083549387,0.5,-1.02,0.0332,2820,-1.05,0.0109,34663,D,0,1,70.5,@RajaForCongress,@CongressmanRaja,NA,NA,1,0,1,0,IL-08
107,Derek Kilmer,WA-06,-0.64,-0.53,-0.78,0.57,WA-06-kilmer_derek-,0,0,0,-0.959338047,-0.959338047,0.5,-0.78,0.0343,2366,-0.53,0.0099,35055,D,0,1,50.4,@DerekKilmer,@RepDerekKilmer,NA,NA,1,0,1,0,WA-06
108,Angie Craig,MN-02,-0.41,-0.4,-0.43,0.64,MN-02-craig_angie-,0,0,1,-0.42380391,-0.42380391,0.5,-0.43,0.0321,1562,-0.4,0.0097,31630,D,0,1,100,@AngieCraigMN,@RepAngieCraig,NA,NA,1,0,1,0,MN-02
109,Gerry Connolly,VA-11,-1.2,-1.13,-1.23,0.29,VA-11-connolly_gerry-,0,0,0,-0.840217336,-0.840217336,0.5,-1.23,0.0253,4117,-1.13,0.0146,18994,D,0,1,100,@ElectConnolly,@GerryConnolly,NA,NA,1,0,1,0,VA-11
110,Andy Kim,NJ-03,-0.68,-0.73,-0.62,0.59,NJ-03-kim_andy-,0,0,0,-0.59586716,-0.59586716,0.5,-0.62,0.0334,2110,-0.73,0.0113,34017,D,0,1,92.9,@AndyKimNJ,@RepAndyKimNJ,NA,NA,1,0,1,0,NJ-03
111,Pete Aguilar,CA-33,-0.68,-0.88,-0.56,0.37,CA-33-aguilar_pete-,0,0,0,-0.833090456,-0.833090456,0.5,-0.56,0.0544,823,-0.88,0.0271,5453,D,0,1,59.9,@aguilarpete,@RepPeteAguilar,NA,NA,1,0,1,0,CA-33
112,Greg Stanton,AZ-04,-0.68,-0.56,-0.84,0.57,AZ-04-stanton_greg-,0,0,0,-1.005153705,-1.005153705,0.5,-0.84,0.0535,1056,-0.56,0.0152,15728,D,0,1,100,@gregstantonaz,@RepGregStanton,NA,NA,1,0,1,0,AZ-04
113,Julia Brownley,CA-26,-0.77,-0.78,-0.7,0.85,CA-26-brownley_julia-,0,0,0,-1.004135579,-1.004135579,0.5,-0.7,0.0854,365,-0.78,0.0133,23380,D,0,1,54.3,@JuliaBrownley,@RepBrownley,NA,NA,1,0,1,0,CA-26
114,Adam Smith,WA-09,-1.03,-0.94,-1.11,0.45,WA-09-smith_adam-,0,0,0,-1.121220039,-1.121220039,0.5,-1.11,0.0259,3877,-0.94,0.0108,35993,D,0,1,55.4,@electadamsmith,@RepAdamSmith,NA,NA,1,0,1,0,WA-09
115,Seth Moulton,MA-06,-1,-1.06,-0.95,0.44,MA-06-moulton_seth-,0,0,0,-0.990899945,-0.990899945,0.5,-0.95,0.0545,1008,-1.06,0.0212,8812,D,0,1,99.3,@sethmoulton,@teammoulton,NA,NA,1,0,1,0,MA-06
116,Suzan DelBene,WA-01,-0.9,-0.8,-1.01,0.53,WA-01-delbene_suzan-,0,0,0,-0.995990573,-0.995990573,0.5,-1.01,0.0354,2185,-0.8,0.0119,28052,D,0,1,62,@SuzanDelBene,@RepDelBene,NA,NA,1,0,1,0,WA-01
117,Sanford Bishop,GA-02,-0.86,-0.52,-0.97,0.25,GA-02-bishop_sanford-,0,0,0,-1.148709434,-1.148709434,0.5,-0.97,0.0395,2033,-0.52,0.0222,7599,D,0,1,93.6,NA,@SanfordBishop,NA,NA,1,0,1,0,GA-02
118,Frank Mrvan,IN-01,-0.69,-0.46,-0.96,0.53,IN-01-mrvan_frank-,0,0,0,-0.721096625,-0.721096625,0.5,-0.96,0.0619,722,-0.46,0.0186,9165,D,0,1,86.4,@mrvan4congress,@RepMrvan,NA,NA,1,0,1,0,IN-01
119,Jason Crow,CO-06,-0.79,-0.75,-0.83,0.5,CO-06-crow_jason-,0,0,0,-0.68648035,-0.68648035,0.5,-0.83,0.0359,2141,-0.75,0.0125,23537,D,0,1,100,@JasonCrowCO,@RepJasonCrow,NA,NA,1,0,1,0,CO-06
120,Lucy McBath,GA-07,-0.86,-0.96,-0.69,0.63,GA-07-mcbath_lucy-,0,0,0,-0.541906496,-0.541906496,0.5,-0.69,0.0635,685,-0.96,0.0177,13114,D,0,1,63,@lucymcbath,@RepLucyMcBath,NA,NA,1,0,1,0,GA-07
121,Kathleen Rice,NY-04,-0.78,-0.78,NA,1,NY-04-rice_kathleen-,0,0,0,-0.728223505,-0.728223505,0.5,NA,NA,NA,-0.78,0.0204,9953,D,0,1,NA,@KathleenRice,@RepKathleenRice,NA,NA,1,0,0,0,NY-04
122,Kathy Manning,NC-06,-0.6,-0.62,-0.52,0.81,NC-06-manning_kathy-,0,0,0,-0.790329175,-0.790329175,0.5,-0.52,0.0759,452,-0.62,0.0135,21084,D,0,1,100,@KathyManningNC,@RepKManning,NA,NA,1,0,1,0,NC-06
123,David Trone,MD-06,-0.87,-0.68,-0.96,0.32,MD-06-trone_david-,0,0,0,-0.76283978,-0.76283978,0.5,-0.96,0.0232,5578,-0.68,0.0116,28707,D,0,1,79.3,@davidjtrone,@RepDavidTrone,NA,NA,1,0,1,0,MD-06
124,Sharice Davids,KS-03,-0.46,-0.4,-0.58,0.69,KS-03-davids_sharice-,0,0,1,-0.503217718,-0.503217718,0.5,-0.58,0.048,979,-0.4,0.0112,24343,D,0,1,100,@sharicedavids,@RepDavids,NA,NA,1,0,1,0,KS-03
125,Ann Kuster,NH-02,-0.39,-0.32,-0.52,0.67,NH-02-kuster_ann-,0,0,0,-0.600957788,-0.600957788,0.5,-0.52,0.0411,1134,-0.32,0.0105,25284,D,0,1,100,@AnnMcLaneKuster,@RepAnnieKuster,NA,NA,1,0,1,0,NH-02
126,Raul Ruiz,CA-25,-0.64,-0.64,-0.63,0.75,CA-25-ruiz_raul-,0,0,0,-1.160926942,-1.160926942,0.5,-0.63,0.0617,643,-0.64,0.0133,21262,D,0,1,56.5,@Dr_RaulRuiz,@RepRaulRuizMD,NA,NA,1,0,1,0,CA-25
127,Jim Himes,CT-04,-0.93,-1.24,-0.89,0.12,CT-04-himes_jim-,0,0,0,-0.82494545,-0.82494545,0.5,-0.89,0.0281,4205,-1.24,0.0249,6598,D,0,1,100,NA,@jahimes,NA,NA,1,0,1,0,CT-04
128,Ami Bera,CA-06,-0.58,-0.6,-0.57,0.28,CA-06-bera_ami-,0,0,0,-0.84632609,-0.84632609,0.5,-0.57,0.0284,3083,-0.6,0.0171,13275,D,0,1,54.5,@BeraForCongress,@RepBera,NA,NA,1,0,1,0,CA-06
129,Bill Foster,IL-11,-1.2,-0.88,-1.29,0.21,IL-11-foster_bill-,0,0,0,-1.297355791,-1.297355791,0.5,-1.29,0.0206,6618,-0.88,0.0139,19998,D,0,1,100,@Foster4Congress,@RepBillFoster,NA,NA,1,0,1,0,IL-11
130,Susan Collins,ME-Sen02,0.27,0.27,NA,1,ME-Sen02-collins_susan-,0,0,1,0.276666595,0.276666595,0.5,NA,NA,NA,0.27,0.0166,3902,R,0,1,NA,@SenSusanCollins,@SenatorCollins,NA,NA,0,1,0,0,ME-Se
131,Shelley Moore Capito,WV-Sen02,0.48,0.48,NA,1,WV-Sen02-capito_shelleymoore-,0,0,1,0.582104316,0.582104316,0.5,NA,NA,NA,0.48,0.0076,22454,R,0,1,NA,@CapitoforWV,@SenCapito,NA,NA,0,1,0,0,WV-Se
132,Rodney Davis,IL-15,0.78,0.73,0.87,0.66,IL-15-davis_rodney-,0,0,0,NA,0.991787533,0.5,0.87,0.0433,709,0.73,0.01,15076,R,0,1,42.4,@ElectRodney,@RodneyDavis,NA,NA,1,1,0,0,IL-15
133,Mike Simpson,ID-02,0.68,0.67,0.68,0.41,ID-02-simpson_mike-,0,0,0,0.730750673,0.730750673,0.5,0.68,0.0344,1358,0.67,0.0119,10344,R,0,1,54.6,@MikeSimpson4ID,@CongMikeSimpson,NA,NA,1,1,1,0,ID-02
134,Tony Gonzales,TX-23,0.72,0.72,NA,1,TX-23-gonzales_tony-,0,0,1,0.67882626,0.67882626,0.5,NA,NA,NA,0.72,0.0067,34549,R,0,1,77.9,@TonyGonzales4TX,@RepTonyGonzales,NA,NA,1,1,1,0,TX-23
135,Glenn Thompson,PA-15,0.67,0.56,0.71,0.29,PA-15-thompson_glenn-,0,0,0,0.87227015,0.87227015,0.5,0.71,0.0341,1302,0.56,0.0163,6086,R,0,1,100,@GT_TeamGT,@CongressmanGT,NA,NA,1,1,1,0,PA-15
136,Ken Calvert,CA-41,0.49,0.9,0.48,0.02,CA-41-calvert_ken-,0,0,0,0.833581372,0.833581372,0.5,0.48,0.0236,2287,0.9,0.0541,588,R,0,1,48.2,@TeamCalvert,@KenCalvert,NA,NA,1,1,1,0,CA-41
137,Steve Womack,AR-03,0.67,0.61,0.85,0.75,AR-03-womack_steve-,0,0,0,0.838672001,0.838672001,0.5,0.85,0.0479,706,0.61,0.0081,23755,R,0,1,78.7,@womack4congress,@rep_stevewomack,NA,NA,1,1,1,0,AR-03
138,Michelle Steel,CA-45,0.61,0.61,0.61,0.81,CA-45-steel_michelle-,0,0,0,0.753149439,0.753149439,0.5,0.61,0.0495,560,0.61,0.0075,26985,R,0,1,48.3,@MichelleSteelCA,@RepSteel,NA,NA,1,1,1,0,CA-45
139,Guy Reschenthaler,PA-14,1.16,1.21,0.96,0.81,PA-14-reschenthaler_guy-,0,0,0,0.882451407,0.882451407,0.5,0.96,0.0603,510,1.21,0.0077,23973,R,0,1,100,@reschenthaler,@GReschenthaler,NA,NA,1,1,1,0,PA-14
140,Ashley Hinson,IA-02,0.7,0.72,0.64,0.72,IA-02-hinson_ashley-,0,0,0,0.797946971,0.797946971,0.5,0.64,0.034,1157,0.72,0.0065,33940,R,0,1,100,@hinsonashley,@RepAshleyHinson,NA,NA,1,1,1,0,IA-02
141,Stephanie Bice,OK-05,0.86,0.85,0.93,0.88,OK-05-bice_stephanie-,0,0,0,0.848853258,0.848853258,0.5,0.93,0.0721,268,0.85,0.0088,21170,R,0,1,68.4,@stephaniebice,@RepBice,NA,NA,1,1,1,0,OK-05
142,Michael Waltz,FL-06,0.98,1.01,0.87,0.81,FL-06-waltz_michael-,0,0,0,0.906886425,0.906886425,0.5,0.87,0.055,663,1.01,0.0074,30945,R,0,1,77.4,@michaelgwaltz,@RepWaltzPress,NA,NA,1,1,1,0,FL-06
143,Larry Bucshon,IN-08,0.8,0.71,0.88,0.48,IN-08-bucshon_larry-,0,0,0,0.862088893,0.862088893,0.5,0.88,0.0336,1281,0.71,0.0106,13215,R,0,1,100,@DrLarryBucshon,@RepLarryBucshon,NA,NA,1,1,1,0,IN-08
144,John Moolenaar,MI-02,0.85,0.98,0.82,0.19,MI-02-moolenaar_john-,0,0,0,0.878378904,0.878378904,0.5,0.82,0.0307,1542,0.98,0.0196,4001,R,0,1,65.2,@JohnMoolenaar,@RepMoolenaar,NA,NA,1,1,1,0,MI-02
145,Dan Crenshaw,TX-02,1.06,1.34,0.81,0.48,TX-02-crenshaw_dan-,0,0,0,0.854962012,0.854962012,0.5,0.81,0.0288,1684,1.34,0.0085,17272,R,0,1,74.2,@DanCrenshawTX,@RepDanCrenshaw,NA,NA,1,1,1,0,TX-02
146,Randy Feenstra,IA-04,0.74,0.68,1.1,0.86,IA-04-feenstra_randy-,0,0,0,0.897723293,0.897723293,0.5,1.1,0.057,304,0.68,0.0084,21145,R,0,1,100,@RandyFeenstra,@RepFeenstra,NA,NA,1,1,1,0,IA-04
147,Liz Cheney,WY-00,0.75,0.8,0.52,0.81,WY-00-cheney_liz-,0,0,0,0.831545121,0.831545121,0.5,0.52,0.0734,244,0.8,0.0116,11306,R,0,1,28.9,@Liz_Cheney,@RepLizCheney,NA,NA,1,1,0,0,WY-00
148,Tom Emmer,MN-06,0.68,0.73,0.55,0.74,MN-06-emmer_tom-,0,0,0,0.807110103,0.807110103,0.5,0.55,0.0407,831,0.73,0.0078,26150,R,1,1,100,@tomemmer,@RepTomEmmer,NA,NA,1,1,1,0,MN-06
149,Todd Young,IN-Sen03,0.68,0.62,0.78,0.65,IN-Sen03-young_todd-,0,0,0,0.887542036,0.887542036,0.5,0.78,0.0386,980,0.62,0.0088,20349,R,0,1,100,NA,@SenToddYoung,NA,NA,0,1,1,0,IN-Se
150,Andy Barr,KY-06,0.73,0.83,0.65,0.45,KY-06-barr_andy-,0,0,0,0.907904551,0.907904551,0.5,0.65,0.0249,2213,0.83,0.0087,20552,R,0,1,87.8,@barrforcongress,@RepAndyBarr,NA,NA,1,1,1,0,KY-06
151,Carol Miller,WV-01,0.67,0.67,NA,1,WV-01-miller_carol-,0,0,0,0.971028346,0.971028346,0.5,NA,NA,NA,0.67,0.0135,8166,R,0,1,66.4,@CarolMillerWV,@RepCarolMiller,NA,NA,1,1,1,0,WV-01
152,Kelly Armstrong,ND-00,0.76,0.65,0.91,0.58,ND-00-armstrong_kelly-,0,0,0,0.952702083,0.952702083,0.5,0.91,0.0439,803,0.65,0.0108,12223,R,0,1,100,@Armstrong_ND,@RepArmstrongND,NA,NA,1,1,1,0,ND-00
153,Jake Ellzey,TX-06,0.7,0.88,0.64,0.24,TX-06-ellzey_jake-,0,0,1,0.480291742,0.480291742,0.5,0.64,0.0382,928,0.88,0.0213,3252,R,0,1,71.2,@JakeEllzey,@RepEllzey,NA,NA,1,1,1,0,TX-06
154,Lisa McClain,MI-09,1.07,1.09,1.02,0.69,MI-09-mcclain_lisa-,0,0,0,0.950665831,0.950665831,0.5,1.02,0.0375,917,1.09,0.0078,23273,R,0,1,78.7,@LisaForCongress,@RepLisaMcClain,NA,NA,1,1,1,0,MI-09
155,Joni Ernst,IA-Sen02,0.8,0.8,NA,1,IA-Sen02-ernst_joni-,0,0,0,0.989354609,0.989354609,0.5,NA,NA,NA,0.8,0.0067,34842,R,0,1,NA,@joniernst,@SenJoniErnst,NA,NA,0,1,0,0,IA-Se
156,Bill Huizenga,MI-04,0.99,1.04,0.94,0.47,MI-04-huizenga_bill-,0,0,0,1.002590244,1.002590244,0.5,0.94,0.0527,603,1.04,0.0165,5984,R,0,1,100,@billhuizenga,@RepHuizenga,NA,NA,1,1,1,0,MI-04
157,Van Taylor,TX-03,0.95,0.74,1.02,0.25,TX-03-taylor_van-,0,0,0,0.995463364,0.995463364,0.5,1.02,0.041,865,0.74,0.0211,3212,R,0,1,48.7,@VanTaylorTX,@RepVanTaylor,NA,NA,1,1,0,0,TX-03
158,Roger Marshall,KS-Sen02,1.13,1.13,NA,1,KS-Sen02-marshall_roger-,0,0,0,0.989354609,0.989354609,0.5,NA,NA,NA,1.13,0.0084,20448,R,0,1,NA,@RogerMarshallMD,@RepMarshall,NA,NA,0,1,0,0,KS-Se
159,Beth Van Duyne,TX-24,0.96,1.02,0.7,0.8,TX-24-vanduyne_beth-,0,0,0,0.961865215,0.961865215,0.5,0.7,0.0472,758,1.02,0.0066,34312,R,0,1,85,@Bethvanduyne,@RepBethVanDuyne,NA,NA,1,1,1,0,TX-24
160,Pete Sessions,TX-17,1.06,1.06,1.06,0.45,TX-17-sessions_pete-,0,0,0,1.054514656,1.054514656,0.5,1.06,0.0443,863,1.06,0.0141,7757,R,0,1,69.8,@SessionsTX17,@PeteSessions,NA,NA,1,1,1,0,TX-17
161,Ben Cline,VA-06,0.99,0.92,1.19,0.74,VA-06-cline_ben-,0,0,0,1.153272853,1.153272853,0.5,1.19,0.0461,623,0.92,0.0089,20210,R,0,1,82.2,@Cline4Virginia,@RepBenCline,NA,NA,1,1,1,0,VA-06
162,Adam Frisch,CO-03,-1.04,-1.03,-1.04,0.41,CO-03-frisch_adam-,0,0,0,NA,-0.940019876,0.5,-1.04,0.0394,1758,-1.03,0.0174,13598,D,0,0,43.4,@AdamForColorado,NA,NA,NA,1,0,1,0,CO-03
163,Patrick Schmidt,KS-02,-0.69,-0.72,-0.68,0.23,KS-02-schmidt_patrick-,0,0,1,-0.421059398,-0.421059398,0.5,-0.68,0.0546,863,-0.72,0.0369,2932,D,0,0,100,@PatrickforKS,NA,NA,NA,1,0,1,0,KS-02
164,Katie Darling,LA-01,-1.14,-1.14,NA,1,LA-01-darling_katie-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,-1.14,0.0486,1761,D,0,0,25.1,@katie4louisiana,NA,NA,NA,1,0,1,1,LA-01
165,Lessie LeBlanc,LA-03,-1.64,-1.64,NA,1,LA-03-leblanc_lessie-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,-1.64,0.0119,18349,D,0,0,10.5,@LessieO,NA,NA,NA,1,0,1,1,LA-03
166,Dave Harden,MD-01,-0.9,-0.88,-0.92,0.55,MD-01-harden_dave-,0,0,1,-0.421059398,-0.421059398,0.5,-0.92,0.0478,1301,-0.88,0.0156,17990,D,0,0,31.4,@Dave_Harden,NA,NA,NA,1,0,0,0,MD-01
167,Elizabeth Krause,NV-02,-1.14,-1.11,-1.15,0.22,NV-02-krause_elizabeth-,0,0,0,NA,-0.940019876,0.5,-1.15,0.0539,980,-1.11,0.0353,3054,D,0,0,48.6,@mercedes4nevada,NA,NA,NA,1,0,1,0,NV-02
168,Matthew Diemer,OH-07,-0.88,-1.17,-0.77,0.28,OH-07-diemer_matthew-,0,0,0,NA,-0.940019876,0.5,-0.77,0.0314,2789,-1.17,0.0178,12398,D,0,0,62.8,@MatthewDiemer,NA,NA,NA,1,0,1,0,OH-07
169,Marie Perez,WA-03,-0.99,-0.95,-1.01,0.32,WA-03-perez_marie-,0,0,0,NA,-0.940019876,0.5,-1.01,0.0521,1042,-0.95,0.0271,5377,D,0,0,31.1,@MGPforCongress,NA,NA,NA,1,0,1,0,WA-03
170,Jay McFarland,UT-02,0.29,0.45,0.14,0.47,UT-02-mcfarland_jay-,0,0,0,NA,0,0.5,0.14,0.0606,467,0.45,0.0726,4652,Forward,0,0,NA,@JayMcfarland,NA,NA,NA,1,0,1,0,UT-02
171,January Walker,UT-04,0.3,0.43,0.05,0.66,UT-04-walker_january-,0,0,0,NA,0,0.5,0.05,0.0463,1091,0.43,0.0309,23255,Forward,0,0,NA,@UtahPolitician,NA,NA,NA,1,0,1,0,UT-04
172,Clint Smith,AZ-05,0.17,0.4,0.11,0.2,AZ-05-smith_clint-,0,0,0,NA,0,0.5,0.11,0.047,598,0.4,0.0871,1711,I,0,0,NA,@SmithforAZ,NA,NA,NA,1,0,1,0,AZ-05
173,Dan Lux,LA-02,NA,NA,NA,NA,LA-02-lux_dan-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,23.3,@votedlux,NA,NA,NA,1,1,1,1,LA-02
174,David Cannata,MA-04,1.26,1.26,NA,1,MA-04-cannata_david-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.26,0.0349,1347,R,0,0,99.4,@DavidCannataJr,NA,NA,NA,1,1,0,0,MA-04
175,Liam Madden,VT-00,0.99,1.36,0.97,0.04,VT-00-madden_liam-,0,0,0,NA,0.991787533,0.5,0.97,0.016,7633,1.36,0.0208,3656,R,0,0,41.4,@LiamAwakening,NA,NA,NA,1,1,1,0,VT-00
176,Sylvia Garcia,TX-29,-1.24,-1.24,-1.25,0.79,TX-29-garcia_sylvia-,1,0,0,-1.457201531,-1.457201531,0.5,-1.25,0.0582,795,-1.24,0.0103,33535,D,0,1,100,@LaCongresista,@RepSylviaGarcia,NA,NA,1,0,1,0,TX-29
177,Elizabeth Warren,MA-Sen01,-1.66,-1.66,NA,1,MA-Sen01-warren_elizabeth-,1,0,0,-1.555959728,-1.555959728,0.5,NA,NA,NA,-1.66,0.0079,34790,D,0,1,NA,@ewarren,@SenWarren,NA,NA,0,0,0,0,MA-Se
178,Pramila Jayapal,WA-07,-1.64,-1.83,-1.4,0.56,WA-07-jayapal_pramila-,1,0,0,-1.555959728,-1.555959728,0.5,-1.4,0.029,2454,-1.83,0.0066,35363,D,0,1,84.9,@PramilaJayapal,@RepJayapal,NA,NA,1,0,1,0,WA-07
179,Barbara Lee,CA-12,-1.56,-1.57,-1.55,0.7,CA-12-lee_barbara-,1,0,0,-1.555959728,-1.555959728,0.5,-1.55,0.0361,1316,-1.57,0.0086,34149,D,0,1,87.7,@BLeeForCongress,@RepBarbaraLee,NA,NA,1,0,1,0,CA-12
180,Maxine Waters,CA-43,-1.6,-1.64,-1.58,0.32,CA-43-waters_maxine-,1,0,0,-1.555959728,-1.555959728,0.5,-1.58,0.0524,646,-1.64,0.0268,3417,D,0,1,74.1,NA,@RepMaxineWaters,NA,NA,1,0,1,0,CA-43
181,Marie Newman,IL-06,-1.19,-1.22,-1.15,0.62,IL-06-newman_marie-,0,0,0,-1.18536196,-1.18536196,0.5,-1.15,0.0377,1918,-1.22,0.0099,34978,D,0,1,28.8,@Marie4Congress,@RepMarieNewman,NA,NA,1,0,0,0,IL-06
182,Bonnie Watson Coleman,NJ-12,-1.42,-1.54,-1.38,0.25,NJ-12-watsoncoleman_bonnie-,0,0,0,-1.132419422,-1.132419422,0.5,-1.38,0.0204,6699,-1.54,0.0104,24990,D,0,1,100,@Bonnie4Congress,@RepBonnie,NA,NA,1,0,1,0,NJ-12
183,Adriano Espaillat,NY-13,-1.4,-1.45,-1.35,0.47,NY-13-espaillat_adriano-,0,0,0,-1.365570215,-1.365570215,0.5,-1.35,0.0352,2430,-1.45,0.0112,24517,D,0,1,81,@EspaillatNY,@RepEspaillat,NA,NA,1,0,1,0,NY-13
184,Yvette Clarke,NY-09,-1.54,-1.52,-1.56,0.59,NY-09-clarke_yvette-,1,0,0,-1.53865159,-1.53865159,0.5,-1.56,0.0422,967,-1.52,0.0136,15510,D,0,1,100,@VoteYvette,@RepYvetteClarke,NA,NA,1,0,1,0,NY-09
185,Jan Schakowsky,IL-09,-1.32,-1.37,-1.26,0.52,IL-09-schakowsky_jan-,0,0,0,-1.337062695,-1.337062695,0.5,-1.26,0.0346,2112,-1.37,0.0113,26035,D,0,1,100,@janschakowsky,@RepSchakowsky,NA,NA,1,0,1,0,IL-09
186,Ruben Gallego,AZ-03,-1.22,-1.34,-0.89,0.73,AZ-03-gallego_ruben-,0,0,0,-1.170090074,-1.170090074,0.5,-0.89,0.071,490,-1.34,0.0149,15195,D,0,1,100,@standwithraul,@RepRaulGrijalva,NA,NA,1,0,1,0,AZ-03
187,Cory Booker,NJ-Sen02,-1.35,-1.35,NA,1,NJ-Sen02-booker_cory-,1,0,0,-1.555959728,-1.555959728,0.5,NA,NA,NA,-1.35,0.0123,22079,D,0,1,NA,@CoryBooker,@SenBooker,NA,NA,0,0,0,0,NJ-Se
188,Jimmy Gomez,CA-34,-1.47,-1.36,-1.55,0.42,CA-34-gomez_jimmy-,0,0,0,-1.339098946,-1.339098946,0.5,-1.55,0.0206,4208,-1.36,0.0099,34005,D,0,1,50.9,@JimmyGomezCA,@RepJimmyGomez,NA,NA,1,0,1,1,CA-34
189,Sheila Cherfilus-McCormick,FL-20,-1.3,-1.27,-1.31,0.29,FL-20-chefilus-mccormick_sheila-,0,0,0,-1.352334581,-1.352334581,0.5,-1.31,0.0465,1174,-1.27,0.0262,5289,D,0,1,65.6,NA,@CongresswomanSC,NA,NA,1,0,1,0,FL-20
190,Nydia Velazquez,NY-07,-1.46,-1.52,-1.25,0.79,NY-07-velazquez_nydia-,0,0,0,-1.060132495,-1.060132495,0.5,-1.25,0.0592,698,-1.52,0.0094,30063,D,0,1,84.3,@ReElectNydia,@NydiaVelazquez,NA,NA,1,0,1,0,NY-07
191,Ro Khanna,CA-17,-1.38,-1.6,-1.28,0.3,CA-17-khanna_ro-,0,0,0,-1.360479586,-1.360479586,0.5,-1.28,0.0195,7354,-1.6,0.0083,34832,D,0,1,66,@RoKhanna,@RepRoKhanna,NA,NA,1,0,1,0,CA-17
192,Jim McGovern,MA-02,-1.28,-1.27,-1.34,0.87,MA-02-mcgovern_jim-,0,0,0,-1.391023358,-1.391023358,0.5,-1.34,0.0723,461,-1.27,0.0102,34221,D,0,1,99.7,@McGovernMA,@RepMcGovern,NA,NA,1,0,1,0,MA-02
193,Ritchie Torres,NY-15,-1.5,-1.45,-1.61,0.7,NY-15-torres_ritchie-,0,0,0,-1.426657759,-1.426657759,0.5,-1.61,0.0399,1013,-1.45,0.011,26854,D,0,1,100,@RitchieTorres,@RepRitchie,NA,NA,1,0,1,0,NY-15
194,Jamie Raskin,MD-08,-1.16,-1.17,-1.13,0.64,MD-08-raskin_jamie-,0,0,0,-0.983773065,-0.983773065,0.5,-1.13,0.0571,876,-1.17,0.0154,17182,D,0,1,93.7,@jamie_raskin,@RepRaskin,NA,NA,1,0,1,0,MD-08
