row,candidate,stateDist,avgIdeal,idealTwitter,idealWeb,twWeight,candStem,liberal,conservative,moderate,thetaExternal,thetaStart,sigmaStart,idealWebLibcon,seThetaWebLibcon,wordCountWebLibcon,idealTwitterLibcon,seThetaTwitterLibcon,wordCountTwitterLibcon,party,partyLeader,incumbent,primaryPct,screenName,officialScreenName,followersCampaign,followersOfficial,house,rep,generalElec,generalElecJungle,district
2292,Natisha Brooks,TN-Sen02,0.88,NA,0.88,0,TN-Sen02-brooks_natisha-,0,0,0,NA,1.034735001,0.5,0.88,0.0678,494,NA,NA,NA,R,0,0,1.2,NA,NA,NA,NA,0,1,0,0,TN-Se
2293,Robin Kimbrough Hayes,TN-Sen02,-1.47,-1.47,NA,1,TN-Sen02-hayes_robinkimbrough-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-1.47,0.0748,354,D,0,0,26.6,@robin4senate,NA,NA,NA,0,0,0,0,TN-Se
2294,Roy Dale Cope,TN-Sen02,1.26,NA,1.26,0,TN-Sen02-cope_roydale-,0,0,0,NA,1.034735001,0.5,1.26,0.0403,1305,NA,NA,NA,R,0,0,0.3,@CopeTN2020,NA,NA,NA,0,1,0,0,TN-Se
2295,Terry Dicus,TN-Sen02,NA,NA,NA,NA,TN-Sen02-dicus_terry-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,0.4,NA,NA,NA,NA,0,1,0,0,TN-Se
2296,Tom Emerson Jr.,TN-Sen02,1.09,NA,1.09,0,TN-Sen02-emersonjr_tom-,0,0,0,NA,1.034735001,0.5,1.09,0.0823,466,NA,NA,NA,R,0,0,0.3,NA,NA,NA,NA,0,1,0,0,TN-Se
2297,Hank Gilbert,TX-01,-0.81,-1.03,-0.71,0.31,TX-01-gilbert_hank-,0,0,0,NA,-0.870059059,0.5,-0.71,0.0596,879,-1.03,0.0244,4711,D,0,0,100,@Hank4Texas,NA,23490,NA,1,0,1,0,TX-01
2298,Jonathan Davidson,TX-01,1.11,NA,1.11,0,TX-01-davidson_jonathan-,0,0,0,NA,1.034735001,0.5,1.11,0.0249,3983,NA,NA,NA,R,0,0,10.3,NA,NA,NA,NA,1,1,0,0,TX-01
2299,Louie Gohmert,TX-01,1.58,1.62,1.48,0.68,TX-01-gohmert_louie-,0,1,0,1.482854795,1.482854795,0.5,1.48,0.0696,314,1.62,0.0143,7845,R,0,1,89.7,@LouieGohmertTX1,@replouiegohmert,6843,NA,1,1,1,0,TX-01
2300,Dan Crenshaw,TX-02,1.32,1.54,0.91,0.65,TX-02-crenshaw_dan-,0,0,0,0.941370396,0.941370396,0.5,0.91,0.0407,1296,1.54,0.0075,28649,R,0,1,100,@DanCrenshawTX,@RepDanCrenshaw,1122563,NA,1,1,1,0,TX-02
2301,Elisa Cardnell,TX-02,-1.06,-1.06,NA,1,TX-02-cardnell_elisa-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-1.06,0.0106,24604,D,0,0,31,@ElisaCardnell,NA,NA,NA,1,0,0,0,TX-02
2302,Sima Ladjevardian,TX-02,-0.89,-1.02,-0.72,0.57,TX-02-ladjevardian_sima-,0,0,0,NA,-0.870059059,0.5,-0.72,0.0549,1006,-1.02,0.0137,15689,D,0,0,47.6,@SimaforTX,NA,65639,NA,1,0,1,0,TX-02
2303,Travis Olsen,TX-02,NA,NA,NA,NA,TX-02-olsen_travis-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,21.4,@travisolsen2020,NA,NA,NA,1,0,0,0,TX-02
2304,Lulu Seikaly,TX-03,-0.77,-0.89,-0.63,0.55,TX-03-seikaly_lulu-,0,0,0,NA,-0.870059059,0.5,-0.63,0.0536,1100,-0.89,0.0135,15851,D,0,0,44.5,@LuluForTexas,NA,26242,NA,1,0,1,0,TX-03
2305,Sean McCaffity,TX-03,-0.87,-1.28,-0.79,0.16,TX-03-mccaffity_sean-,0,0,0,NA,-0.870059059,0.5,-0.79,0.0296,3498,-1.28,0.018,7880,D,0,0,43.7,@seanmccaffity,NA,1812,NA,1,0,0,0,TX-03
2306,Tanner Do,TX-03,NA,NA,NA,NA,TX-03-do_tanner-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,11.7,@TannerDoTX3,NA,333,NA,1,0,0,0,TX-03
2307,Van Taylor,TX-03,0.78,0.68,0.93,0.59,TX-03-taylor_van-,0,0,0,1.158485533,1.158485533,0.5,0.93,0.0604,496,0.68,0.0179,8366,R,0,1,100,@VanTaylorTX,@RepVanTaylor,9922,NA,1,1,1,0,TX-03
2308,John Ratcliffe,TX-04,1.41,NA,1.41,0,TX-04-ratcliffe_john-,0,0,0,1.281207942,1.281207942,0.5,1.41,0.0333,1275,NA,NA,NA,R,0,1,100,NA,@RepRatcliffe,NA,NA,1,1,0,0,TX-04
2309,Pat Fallon,TX-04,1.53,1.53,NA,1,TX-04-fallon_pat-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.53,0.0537,604,R,0,0,0,@FallonForTexas,@RepPatFallon,5759,NA,1,1,1,0,TX-04
2310,Russell Foster,TX-04,-1.22,-1.3,-0.59,0.88,TX-04-foster_russell-,0,0,0,NA,-0.870059059,0.5,-0.59,0.0818,439,-1.3,0.0078,39232,D,0,0,100,@RussellFosterTX,NA,13478,NA,1,0,1,0,TX-04
2311,Carolyn Salter,TX-05,-0.76,-0.78,-0.73,0.63,TX-05-salter_carolyn-,0,0,0,NA,-0.870059059,0.5,-0.73,0.0751,518,-0.78,0.018,10411,D,0,0,100,@SalterforTexas,NA,2358,NA,1,0,1,0,TX-05
2312,Don Hill,TX-05,NA,NA,NA,NA,TX-05-hill_don-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,16.4,NA,NA,NA,NA,1,1,0,0,TX-05
2313,Lance Gooden,TX-05,1.57,1.73,1.42,0.48,TX-05-gooden_lance-,0,0,0,1.365066708,1.365066708,0.5,1.42,0.0439,810,1.73,0.0122,8908,R,0,1,83.6,@Lancegooden,NA,18557,NA,1,1,1,0,TX-05
2314,Ron Wright,TX-06,1.26,1.21,1.44,0.76,TX-06-wright_ron-,0,1,0,1.36548668,1.36548668,0.5,1.44,0.0615,481,1.21,0.0107,18416,R,0,1,100,@ron4congress,@RepRonWright,1071,NA,1,1,1,0,TX-06
2315,Stephen Daniel,TX-06,-0.8,-0.9,-0.33,0.83,TX-06-daniel_stephen-,0,0,0,NA,-0.870059059,0.5,-0.33,0.0936,268,-0.9,0.0145,15304,D,0,0,100,@stephendaniel,NA,3375,NA,1,0,1,0,TX-06
2316,Cindy Siegel,TX-07,NA,NA,NA,NA,TX-07-siegel_cindy-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,27.1,NA,NA,NA,NA,1,1,0,0,TX-07
2317,Jim Noteware,TX-07,NA,NA,NA,NA,TX-07-noteware_jim-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,2,@noteware4hou,NA,NA,NA,1,1,0,0,TX-07
2318,Kyle Preston,TX-07,1.06,NA,1.06,0,TX-07-preston_kyle-,0,0,0,NA,1.034735001,0.5,1.06,0.0704,396,NA,NA,NA,R,0,0,3,NA,NA,NA,NA,1,1,0,0,TX-07
2319,Laique Rehman,TX-07,1.48,1.48,NA,1,TX-07-rehman_laique-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.48,0.0322,1812,R,0,0,0.9,@LaiqueRehman1,NA,79,NA,1,1,0,0,TX-07
2320,Lizzie Fletcher,TX-07,-0.42,-0.3,-0.53,0.46,TX-07-fletcher_lizzie-,0,0,0,-0.502490796,-0.502490796,0.5,-0.53,0.0352,2399,-0.3,0.0102,24529,D,0,1,100,@Lizzie4Congress,@RepFletcher,16177,NA,1,0,1,0,TX-07
2321,Maria Espinoza,TX-07,1.61,1.8,1.38,0.55,TX-07-espinoza_maria-,0,0,0,NA,1.034735001,0.5,1.38,0.069,419,1.8,0.0152,5963,R,0,0,5.9,@MariaforAmerica,NA,1239,NA,1,1,0,0,TX-07
2322,Wesley Hunt,TX-07,1.1,1.13,1.01,0.73,TX-07-hunt_wesley-,0,0,0,NA,1.034735001,0.5,1.01,0.0626,432,1.13,0.013,14008,R,0,0,61,@WesleyHuntTX,NA,50570,NA,1,1,1,0,TX-07
2323,Elizabeth Hernandez,TX-08,-1.06,-1.36,-0.69,0.56,TX-08-hernandez_elizabeth-,0,0,0,NA,-0.870059059,0.5,-0.69,0.0419,2041,-1.36,0.0093,30090,D,0,0,59.9,@LizForTX8,NA,33713,NA,1,0,1,0,TX-08
2324,Kevin Brady,TX-08,1.24,1.25,1.17,0.84,TX-08-brady_kevin-,0,0,0,1.1581862,1.1581862,0.5,1.17,0.0576,506,1.25,0.008,32008,R,0,1,80.5,@bradyfortexas,@RepKevinBrady,3137,NA,1,1,1,0,TX-08
2325,Kirk Osborn,TX-08,1.45,1.73,1.38,0.2,TX-08-osborn_kirk-,0,0,0,NA,1.034735001,0.5,1.38,0.064,413,1.73,0.0366,1221,R,0,0,16.4,@Kirk4Congress,NA,188,NA,1,1,0,0,TX-08
2326,Laura Jones,TX-08,-0.63,-0.63,-0.64,0.54,TX-08-jones_laura-,0,0,0,NA,-0.870059059,0.5,-0.64,0.0872,438,-0.63,0.0217,6170,D,0,0,40.1,@CongressLaura,NA,NA,NA,1,0,0,0,TX-08
2327,Melissa Esparza-Mathis,TX-08,1.01,NA,1.01,0,TX-08-esparza-mathis_melissa-,0,0,0,NA,1.034735001,0.5,1.01,0.0739,328,NA,NA,NA,R,0,0,3.1,@melauskye,NA,NA,NA,1,1,0,0,TX-08
2328,Al Green,TX-09,-1.27,-1.29,-1.24,0.62,TX-09-green_al-,0,0,0,-0.990883083,-0.990883083,0.5,-1.24,0.0914,314,-1.29,0.0208,6072,D,0,1,83.6,@RepAlGreenTX,@RepAlGreen,1050,NA,1,0,1,0,TX-09
2329,Johnny Teague,TX-09,1.3,NA,1.3,0,TX-09-teague_johnny-,0,0,0,NA,1.034735001,0.5,1.3,0.0259,3383,NA,NA,NA,R,0,0,58.6,@ForTeague,NA,NA,NA,1,1,1,0,TX-09
2330,Jon Menefee,TX-09,1.01,1.33,0.94,0.17,TX-09-menefee_jon-,0,0,0,NA,1.034735001,0.5,0.94,0.0881,236,1.33,0.0604,556,R,0,0,24.1,@ForMenefee,NA,NA,NA,1,1,0,0,TX-09
2331,Julian Martinez,TX-09,NA,NA,NA,NA,TX-09-martinez_julian-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,17.3,NA,NA,NA,NA,1,1,0,0,TX-09
2332,Melissa Wilson-Williams,TX-09,NA,NA,NA,NA,TX-09-wilson-williams_melissa-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,16.4,NA,NA,NA,NA,1,0,0,0,TX-09
2333,Michael McCaul,TX-10,0.93,0.97,0.75,0.82,TX-10-mccaul_michael-,0,0,0,0.796603683,0.796603683,0.5,0.75,0.0548,442,0.97,0.0102,23750,R,0,1,100,@McCaulforTexas,@RepMcCaul,3989,NA,1,1,1,0,TX-10
2334,Mike Siegel,TX-10,-1.4,-1.4,-1.4,0.4,TX-10-siegel_mike-,1,0,0,-1.657822485,-1.657822485,0.5,-1.4,0.0225,3209,-1.4,0.0094,24804,D,0,0,44,@SiegelForTexas,NA,36403,NA,1,0,1,0,TX-10
2335,Pritesh Gandhi,TX-10,-1.06,-1.09,-1.05,0.27,TX-10-gandhi_pritesh-,0,0,0,NA,-0.870059059,0.5,-1.05,0.0273,3709,-1.09,0.0136,16024,D,0,0,33.1,@priteshgandhimd,NA,23374,NA,1,0,0,0,TX-10
2336,Shannon Hutcheson,TX-10,-0.98,-0.98,NA,1,TX-10-hutcheson_shannon-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-0.98,0.0267,4218,D,0,0,22.9,@Shannon4Texas,NA,NA,NA,1,0,0,0,TX-10
2337,August Pfluger,TX-11,1.09,1.06,1.23,0.81,TX-11-pfluger_august-,0,0,0,NA,1.034735001,0.5,1.23,0.0859,302,1.06,0.0127,14906,R,0,0,52.1,@AugustPfluger,@RepPfluger,4971,NA,1,1,1,0,TX-11
2338,Brandon Batch,TX-11,1.21,1.21,NA,1,TX-11-batch_brandon-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.21,0.0475,1116,R,0,0,15.1,@batchfortexas,NA,NA,NA,1,1,0,0,TX-11
2339,Casey Gray,TX-11,NA,NA,NA,NA,TX-11-gray_casey-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,3.8,NA,NA,NA,NA,1,1,0,0,TX-11
2340,Gene Barber,TX-11,NA,NA,NA,NA,TX-11-barber_gene-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.5,NA,NA,NA,NA,1,1,0,0,TX-11
2341,J. D. Faircloth,TX-11,NA,NA,NA,NA,TX-11-faircloth_jd-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,4,NA,NA,NA,NA,1,1,0,0,TX-11
2342,J. Ross Lacy,TX-11,NA,NA,NA,NA,TX-11-lacy_jross-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,4.5,@LacyforCongress,NA,NA,NA,1,1,0,0,TX-11
2343,Jamie Berryhill,TX-11,1.32,1.7,1.31,0.03,TX-11-berryhill_jamie-,0,0,0,NA,1.034735001,0.5,1.31,0.0487,899,1.7,0.0641,329,R,0,0,7,@JBerryhillTX11,NA,NA,NA,1,1,0,0,TX-11
2344,Jeffery Cady,TX-11,NA,NA,NA,NA,TX-11-cady_jeffery-,0,0,0,NA,0,0.5,NA,NA,NA,NA,NA,NA,I,0,0,0,NA,NA,NA,NA,1,0,0,0,TX-11
2345,Jon Mark Hogg,TX-11,-0.86,-0.96,-0.73,0.56,TX-11-hogg_jonmark-,0,0,0,NA,-0.870059059,0.5,-0.73,0.0495,1387,-0.96,0.0126,20674,D,0,0,100,@jonmarkhogg,NA,1613,NA,1,0,1,0,TX-11
2346,Ned Luscombe,TX-11,NA,NA,NA,NA,TX-11-luscombe_ned-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.9,NA,NA,NA,NA,1,1,0,0,TX-11
2347,Robert Tucker,TX-11,1.28,1.28,NA,1,TX-11-tucker_robert-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.28,0.0665,431,R,0,0,2.9,@tucker_us,NA,NA,NA,1,1,0,0,TX-11
2348,Wesley Virdell,TX-11,1.28,NA,1.28,0,TX-11-virdell_wesley-,0,0,0,NA,1.034735001,0.5,1.28,0.0695,340,NA,NA,NA,R,0,0,7.4,@WesleyVirdell,NA,NA,NA,1,1,0,0,TX-11
2349,Chris Putnam,TX-12,1.31,NA,1.31,0,TX-12-putnam_chris-,0,0,0,NA,1.034735001,0.5,1.31,0.0932,250,NA,NA,NA,R,0,0,42.1,@putnamfortexas,NA,NA,NA,1,1,0,0,TX-12
2350,Danny Anderson,TX-12,-0.9,NA,-0.9,0,TX-12-anderson_danny-,0,0,0,NA,-0.870059059,0.5,-0.9,0.1,272,NA,NA,NA,D,0,0,19,NA,NA,NA,NA,1,0,0,0,TX-12
2351,Kay Granger,TX-12,0.89,0.78,0.96,0.41,TX-12-granger_kay-,0,0,0,0.975788772,0.975788772,0.5,0.96,0.0302,2273,0.78,0.0117,18651,R,0,1,57.9,@GrangerCampaign,@RepKayGranger,NA,NA,1,1,1,0,TX-12
2352,Lisa Welch,TX-12,-0.84,-0.95,-0.76,0.41,TX-12-welch_lisa-,0,0,0,NA,-0.870059059,0.5,-0.76,0.05,1373,-0.95,0.0159,11272,D,0,0,81,@Welch_tx,NA,20773,NA,1,0,1,0,TX-12
2353,Trey Holcomb,TX-12,NA,NA,NA,NA,TX-12-holcomb_trey-,0,0,0,NA,0,0.5,NA,NA,NA,NA,NA,NA,L,0,0,0,NA,NA,NA,NA,1,0,1,0,TX-12
2354,Asusena Resendiz,TX-13,NA,NA,NA,NA,TX-13-resendiz_asusena-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,0.8,@Asusena4TX,NA,NA,NA,1,1,0,0,TX-13
2355,Catherine Carr,TX-13,NA,NA,NA,NA,TX-13-carr_catherine-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,0.7,NA,NA,NA,NA,1,1,0,0,TX-13
2356,Chris Ekstrom,TX-13,1.8,1.8,NA,1,TX-13-ekstrom_chris-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.8,0.0743,245,R,0,0,15.3,@ekstromfortexas,NA,NA,NA,1,1,0,0,TX-13
2357,Diane Knowlton,TX-13,NA,NA,NA,NA,TX-13-knowlton_diane-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.5,NA,NA,NA,NA,1,1,0,0,TX-13
2358,Elaine Hays,TX-13,1.26,1.16,1.27,0.06,TX-13-hays_elaine-,0,0,0,NA,1.034735001,0.5,1.27,0.0574,590,1.16,0.0705,453,R,0,0,7.7,@ElaineHaysTX,NA,NA,NA,1,1,0,0,TX-13
2359,Greg Sagan,TX-13,NA,NA,NA,NA,TX-13-sagan_greg-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,34.7,@gtsagan,NA,NA,NA,1,0,0,0,TX-13
2360,Gus Trujillo,TX-13,-0.87,-0.87,NA,1,TX-13-trujillo_gus-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-0.87,0.0352,2581,D,0,0,42.2,@GusForTX,NA,1268,NA,1,0,1,0,TX-13
2361,Jamie Culley,TX-13,NA,NA,NA,NA,TX-13-culley_jamie-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,0.8,NA,NA,NA,NA,1,1,0,0,TX-13
2362,Jason Foglesong,TX-13,NA,NA,NA,NA,TX-13-foglesong_jason-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,0.6,@JasonFoglesong,NA,415,NA,1,1,0,0,TX-13
2363,Josh Winegarner,TX-13,0.99,0.99,NA,1,TX-13-winegarner_josh-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,0.99,0.0326,2296,R,0,0,38.9,@WinegarnerTX,NA,NA,NA,1,1,0,0,TX-13
2364,Lee Harvey,TX-13,1.08,NA,1.08,0,TX-13-harvey_lee-,0,0,0,NA,1.034735001,0.5,1.08,0.0573,748,NA,NA,NA,R,0,0,3.8,NA,NA,NA,NA,1,1,0,0,TX-13
2365,Mark Neese,TX-13,1.25,NA,1.25,0,TX-13-neese_mark-,0,0,0,NA,1.034735001,0.5,1.25,0.0719,448,NA,NA,NA,R,0,0,3,NA,NA,NA,NA,1,1,0,0,TX-13
2366,Matt McArthur,TX-13,NA,NA,NA,NA,TX-13-mcarthur_matt-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.8,NA,NA,NA,NA,1,1,0,0,TX-13
2367,Monique Worthy,TX-13,NA,NA,NA,NA,TX-13-worthy_monique-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,0.7,NA,NA,NA,NA,1,1,0,0,TX-13
2368,Richard Herman,TX-13,1.62,1.62,NA,1,TX-13-herman_richard-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.62,0.0288,2141,R,0,0,0.9,@RichHermanTX,NA,NA,NA,1,1,0,0,TX-13
2369,Ronny Jackson,TX-13,1.35,1.6,1.22,0.33,TX-13-jackson_ronny-,0,1,0,1.71459427,1.71459427,0.5,1.22,0.0533,669,1.6,0.0198,3897,R,0,0,20,@RonnyJackson4TX,@RepRonnyJackson,94643,NA,1,1,1,0,TX-13
2370,Timothy Gassaway,TX-13,NA,NA,NA,NA,TX-13-gassaway_timothy-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,23.1,@electTGassaway,NA,NA,NA,1,0,0,0,TX-13
2371,Vance Snider II,TX-13,1.22,NA,1.22,0,TX-13-sniderii_vance-,0,0,0,NA,1.034735001,0.5,1.22,0.069,421,NA,NA,NA,R,0,0,3.5,@VanceSniderIi1,NA,NA,NA,1,1,0,0,TX-13
2372,Adrienne Bell,TX-14,-1.19,-1.16,-1.3,0.75,TX-14-bell_adrienne-,1,0,0,-1.657822485,-1.657822485,0.5,-1.3,0.0641,505,-1.16,0.0127,18139,D,0,0,61.8,@AdrBell,NA,17733,NA,1,0,1,0,TX-14
2373,Eddie Fisher,TX-14,-1.24,-1.37,-0.58,0.83,TX-14-fisher_eddie-,0,0,0,NA,-0.870059059,0.5,-0.58,0.0752,587,-1.37,0.0087,33743,D,0,0,11.8,@fisher_tx14,NA,2809,NA,1,0,0,0,TX-14
2374,Joshua Foxworth,TX-14,1.21,NA,1.21,0,TX-14-foxworth_joshua-,0,0,0,NA,1.034735001,0.5,1.21,0.0242,3088,NA,NA,NA,R,0,0,14.6,NA,NA,NA,NA,1,1,0,0,TX-14
2375,Mikal Williams,TX-14,-0.83,-1.19,-0.75,0.18,TX-14-williams_mikal-,0,0,0,NA,-0.870059059,0.5,-0.75,0.0706,672,-1.19,0.0426,1696,D,0,0,9.6,@MikalDWilliams,NA,202,NA,1,0,0,0,TX-14
2376,Randy Weber,TX-14,1.37,1.5,1.14,0.65,TX-14-weber_randy-,0,1,0,1.391028427,1.391028427,0.5,1.14,0.0665,376,1.5,0.0152,8128,R,0,1,85.4,@WeberforTexas,@TXRandy14,NA,NA,1,1,1,0,TX-14
2377,Robert ThomasTX,TX-14,-0.65,-0.84,-0.61,0.16,TX-14-thomasTX_robert-,0,0,0,NA,-0.870059059,0.5,-0.61,0.088,517,-0.84,0.0501,1166,D,0,0,6.2,@RobertTCongress,NA,NA,NA,1,0,0,0,TX-14
2378,Sanjanetta Barnes,TX-14,-0.68,NA,-0.68,0,TX-14-barnes_sanjanetta-,0,0,0,NA,-0.870059059,0.5,-0.68,0.0724,621,NA,NA,NA,D,0,0,10.6,@bsanjanetta,NA,201,NA,1,0,0,0,TX-14
2379,Monica de la Cruz-Hernandez,TX-15,1.25,1.31,1.08,0.72,TX-15-delacruzhernandez_monica-,0,0,0,NA,1.034735001,0.5,1.08,0.0591,486,1.31,0.0127,14529,R,0,0,43,@monica4congress,NA,5962,NA,1,1,1,0,TX-15
2380,Ryan Krause,TX-15,1.5,NA,1.5,0,TX-15-krause_ryan-,0,0,0,NA,1.034735001,0.5,1.5,0.0718,350,NA,NA,NA,R,0,0,39.7,NA,NA,NA,NA,1,1,0,0,TX-15
2381,Tim Westley,TX-15,1.49,1.49,NA,1,TX-15-westley_tim-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.49,0.089,271,R,0,0,17.3,@twestley777,NA,555,NA,1,1,0,0,TX-15
2382,Vicente Gonzalez,TX-15,-0.53,-0.6,-0.44,0.58,TX-15-gonzalez_vicente-,0,0,0,-0.575880631,-0.575880631,0.5,-0.44,0.0565,830,-0.6,0.0149,13340,D,0,1,100,@VoteVicente,@RepGonzalez,NA,7478,1,0,1,0,TX-15
2383,Anthony Aguero,TX-16,1.77,1.77,NA,1,TX-16-aguero_anthony-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.77,0.0279,1877,R,0,0,13.4,@AgueroForTexas,NA,2786,NA,1,1,0,0,TX-16
2384,Blanca Trout,TX-16,NA,NA,NA,NA,TX-16-trout_blanca-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,10.2,NA,NA,NA,NA,1,1,0,0,TX-16
2385,Irene Jackson,TX-16,1.45,1.64,1.04,0.69,TX-16-jackson_irene-,0,0,0,NA,1.034735001,0.5,1.04,0.0628,559,1.64,0.0106,14675,R,0,0,25.4,@ArmendarizDis16,NA,15788,NA,1,1,1,0,TX-16
2386,Jaime Arriola Jr.,TX-16,0.82,1.13,0.81,0.03,TX-16-arriolajr_jaime-,0,0,0,NA,1.034735001,0.5,0.81,0.0391,1833,1.13,0.0576,746,R,0,0,13,@JaimeArriola_,NA,NA,NA,1,1,0,0,TX-16
2387,Patrick Cigarruista,TX-16,NA,NA,NA,NA,TX-16-cigarruista_patrick-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,6.7,@prolifeveteran,NA,NA,NA,1,1,0,0,TX-16
2388,Samuel Williams,TX-16,1.6,1.6,NA,1,TX-16-williams_samuel-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.6,0.0081,25493,R,0,0,31.3,@votesamuelwill1,NA,45234,NA,1,1,0,0,TX-16
2389,Veronica Escobar,TX-16,-0.97,-0.99,-0.91,0.8,TX-16-escobar_veronica-,0,0,0,-1.050723665,-1.050723665,0.5,-0.91,0.0583,875,-0.99,0.0083,42164,D,0,1,100,@vgescobar,@RepEscobar,34170,NA,1,0,1,0,TX-16
2390,Ahmad Adnan,TX-17,NA,NA,NA,NA,TX-17-adnan_ahmad-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,0.7,NA,NA,NA,NA,1,1,0,0,TX-17
2391,David Jaramillo,TX-17,-0.96,-0.87,-0.99,0.21,TX-17-jaramillo_david-,0,0,0,NA,-0.870059059,0.5,-0.99,0.0566,869,-0.87,0.0338,2763,D,0,0,42.7,@JaramilloForTX,NA,NA,NA,1,0,0,0,TX-17
2392,David Saucedo,TX-17,NA,NA,NA,NA,TX-17-saucedo_david-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.4,@DS4Congress,NA,NA,NA,1,1,0,0,TX-17
2393,Elianor Vessali,TX-17,1.28,1.51,1.24,0.15,TX-17-vessali_elianor-,0,0,0,NA,1.034735001,0.5,1.24,0.0556,561,1.51,0.0395,1163,R,0,0,9.2,@ElianorVessali,NA,503,NA,1,1,0,0,TX-17
2394,George Hindman,TX-17,1.49,1.49,NA,1,TX-17-hindman_george-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.49,0.0908,219,R,0,0,18.1,@GeorgeWHindman,NA,NA,NA,1,1,0,0,TX-17
2395,Kristen Alamo Rowin,TX-17,1.8,1.8,NA,1,TX-17-rowin_kristenalamo-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.8,0.0148,6228,R,0,0,1.7,@KristenRowin,NA,546,NA,1,1,0,0,TX-17
2396,Laurie McReynolds,TX-17,NA,NA,NA,NA,TX-17-mcreynolds_laurie-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.6,@Cometwaco,NA,NA,NA,1,1,0,0,TX-17
2397,Pete Sessions,TX-17,1.18,1.35,1.15,0.15,TX-17-sessions_pete-,0,0,0,NA,1.034735001,0.5,1.15,0.0399,1221,1.35,0.0302,2458,R,0,0,31.6,@SessionsTX17,@PeteSessions,NA,32383,1,1,1,0,TX-17
2398,Renee Swann,TX-17,1.21,1.26,1.17,0.49,TX-17-swann_renee-,0,0,0,NA,1.034735001,0.5,1.17,0.0584,489,1.26,0.0189,5458,R,0,0,19,@ReneeSwann4TX,NA,NA,NA,1,1,0,0,TX-17
2399,Rick Kennedy,TX-17,-0.78,-0.93,-0.72,0.29,TX-17-kennedy_rick-,0,0,0,NA,-0.870059059,0.5,-0.72,0.0444,1703,-0.93,0.0203,8364,D,0,0,57.3,@RickKennedyTX17,NA,5074,NA,1,0,1,0,TX-17
